,gene_symbol,UMAP 0,UMAP 1
113,ABTB1,1.7536234,0.81614727
114,ABTB2,-0.23401889,3.057782
115,ACAA1,-2.504382,1.6409616
116,ACAA2,-1.365735,3.8620908
117,ACACA,1.6119624,2.0328767
118,ACACB,-4.6230497,-2.4794533
119,ACAD10,-1.4108828,-1.404008
120,ACAD11,-0.94373447,-2.0239356
121,ACAD8,1.6291621,4.80397
122,ACAD9,-2.1509674,1.3211745
123,ACADL,-2.5574522,0.71968776
124,ACADM,1.1821938,-4.4689784
125,ACADS,2.1135287,-0.27614266
126,ACADSB,4.348269,1.0334157
127,ACADVL,-2.1227114,-1.4624107
128,ACAN,-2.5402083,1.8061559
129,ACAP1,-1.8775302,-1.2875649
130,ACAP2,1.4049612,-0.16843346
131,ACAP3,2.064697,3.2383602
132,ACAT1,-1.6053286,-0.22321613
133,ACAT2,-3.5576787,-1.8341813
134,ACBD3,0.22435188,-1.22485
135,ACBD4,4.043956,0.0902761
136,ACBD5,0.65807974,4.08041
137,ACBD6,-1.4676684,-1.2356427
138,ACBD7,1.369737,-1.5113233
139,ACCS,1.8802769,-1.9107244
140,ACCSL,2.1450202,-0.290532
141,ACD,4.5564094,-3.1485782
142,ACE,0.43290952,-0.50885797
143,ACE2,0.011294449,0.3620167
144,ACER1,-2.0651224,2.9412403
145,ACER2,1.5205193,1.0542207
146,ACER3,-3.8917947,-2.5745008
147,ACHE,0.68384415,-4.12081
148,ACIN1,0.40985733,-1.0436065
149,ACKR1,-0.0822374,0.11588457
150,ACKR2,0.12994745,0.8900745
151,ACKR3,-0.37876323,0.60382265
152,ACKR4,2.75398,-1.3365263
153,ACLY,-0.01899879,-0.15629672
154,ACMSD,-0.6520562,5.714289
155,ACO1,2.3020616,0.3725781
156,ACO2,1.7671376,-0.9087579
157,ACOD1,0.058504816,-0.056326192
158,ACOT1,2.3939242,1.8657678
159,ACOT11,1.5757514,-0.7345762
160,ACOT12,-2.4438357,-0.73388004
161,ACOT13,1.7791936,0.2870485
162,ACOT2,-4.6289554,-0.1261787
163,ACOT4,-1.4614581,1.9584246
164,ACOT6,-0.27432567,-2.0218408
165,ACOT7,1.9027141,-2.1792243
166,ACOT8,-2.1371634,0.09973661
167,ACOT9,1.908993,-2.352815
168,ACOX1,0.90775675,-2.5615206
169,ACOX2,0.6783233,-1.2450753
170,ACOX3,0.67630893,-4.182693
171,ACOXL,-0.66941774,5.657331
172,ACP1,-0.558358,2.924355
173,ACP2,-2.4276881,-0.9282779
174,ACP4,0.2803077,0.8334191
175,ACP5,-0.17900759,-0.19701377
176,ACP6,-1.031991,2.2333705
177,ACP7,3.0661967,2.3407545
178,ACR,-0.31370932,2.0877337
179,ACRBP,-1.6800828,-0.14853214
180,ACRV1,-2.8223748,-1.7991817
181,ACSBG1,0.06560292,0.2609088
182,ACSBG2,-1.9355389,0.978002
183,ACSF2,-0.7123244,3.7556393
184,ACSF3,1.8559105,-1.0149547
185,ACSL1,1.193416,5.6737175
186,ACSL3,2.1815953,-3.6030552
187,ACSL4,0.83121765,-3.4440377
188,ACSL5,5.6332126,0.032750923
189,ACSL6,2.6013138,-0.15779564
190,ACSM1,-0.120666645,-0.0987161
191,ACSM2A,0.21425316,0.6584278
192,ACSM2B,0.012946963,0.63560057
193,ACSM3,-0.14773522,-0.2031257
194,ACSM4,1.1500541,1.354468
195,ACSM5,3.477395,2.4491563
196,ACSM6,-0.84259295,1.452753
197,ACSS1,2.365197,5.2056546
198,ACSS2,-2.7510126,4.1087084
199,ACSS3,-0.641919,-1.61992
200,ACTA1,0.39840624,0.61396194
201,ACTA2,0.025857648,-0.041447725
202,ACTB,-0.059087045,-0.09289219
203,ACTBL2,3.3923016,-2.729325
204,ACTC1,0.61218804,0.2502937
205,ACTG1,-0.15744597,-0.13164458
206,ACTG2,-0.08759463,0.6146526
207,ACTL10,1.70671,2.1561675
208,ACTL6A,2.442181,-4.6783357
209,ACTL6B,-4.5558257,-2.5846403
210,ACTL7A,0.24346931,1.7082318
211,ACTL7B,-1.0393615,2.4093282
212,ACTL8,1.4048097,-3.8688731
213,ACTL9,3.6431782,0.18057528
214,ACTN1,-2.6080346,-2.3634381
215,ACTN2,-4.28574,-2.5925386
216,ACTN3,2.1357598,-0.84967804
217,ACTN4,-1.8028121,0.83667713
218,ACTR10,2.371761,3.4929473
219,ACTR1A,0.01136703,2.466032
220,ACTR1B,-1.8811977,2.0280802
221,ACTR2,0.16525215,2.5857732
222,ACTR3,-2.0299726,1.879404
223,ACTR3B,1.0399221,1.324868
224,ACTR3C,-1.8059759,3.8189404
225,ACTR5,-2.2074616,0.19327988
226,ACTR6,-1.6243914,-0.23039009
227,ACTR8,0.32890788,-1.695451
228,ACTRT1,-0.37017992,-0.25430056
229,ACTRT2,-0.27099466,-0.1660528
230,ACTRT3,2.4100661,1.8828071
231,ACVR1,-2.1768448,1.6235551
232,ACVR1B,-4.5904474,-0.013994344
233,ACVR1C,2.0873842,-3.5107267
234,ACVR2A,-3.488162,2.4005005
235,ACVR2B,1.2441423,1.1231241
236,ACVRL1,0.34871408,1.5667291
237,ACY1,1.7107759,-1.824315
238,ACY3,-0.17180833,0.07061814
239,ACYP1,-4.70104,-0.1214346
240,ACYP2,0.96726775,-0.8642067
241,ADA,6.0517287,1.1860619
242,ADA2,0.51948756,-0.24330512
243,ADAD1,1.7692268,-1.6725351
244,ADAD2,0.86072016,-0.55123985
245,ADAL,3.1392717,-3.352854
246,ADAM10,0.60484415,2.0486279
247,ADAM11,-1.5813935,-0.7923731
248,ADAM12,0.1047104,-0.07249419
249,ADAM15,0.89410764,3.204462
250,ADAM17,1.1713232,5.7238026
251,ADAM18,2.6956165,-3.1157763
252,ADAM19,-3.2989588,-1.58363
253,ADAM2,4.6624346,-1.4603504
254,ADAM20,-2.0567944,1.9280494
255,ADAM21,-0.14927159,0.37602067
256,ADAM22,-0.57505983,1.9450637
257,ADAM23,-1.2977031,1.6353517
258,ADAM28,1.6773795,-0.3026557
259,ADAM29,-0.3328111,0.008371862
260,ADAM30,-1.7855823,0.43195394
261,ADAM32,5.6038485,0.02081538
262,ADAM33,-0.28457463,-0.13025293
263,ADAM7,1.1144071,-2.9966097
264,ADAM8,1.534483,4.8690324
265,ADAM9,2.7219443,-3.1409645
266,ADAMDEC1,-0.029416556,-0.16285148
267,ADAMTS1,2.3928246,5.1297374
268,ADAMTS10,3.4576707,0.74498695
269,ADAMTS12,0.3272008,0.6300352
270,ADAMTS13,-0.38083127,-3.213374
271,ADAMTS14,-0.14620358,2.0349894
272,ADAMTS15,-0.13014393,2.9403017
273,ADAMTS16,-0.5286372,-0.5314696
274,ADAMTS17,-1.291872,2.693785
275,ADAMTS18,0.5406097,-0.14715968
276,ADAMTS19,-0.26723605,-0.112972096
277,ADAMTS2,0.7488078,-4.120011
278,ADAMTS20,-0.83003813,1.5096308
279,ADAMTS3,0.48727828,5.029672
280,ADAMTS4,1.6557297,0.9513564
281,ADAMTS5,2.3866925,5.096778
282,ADAMTS6,-0.35397834,-0.7845112
283,ADAMTS7,2.629746,-4.6196847
284,ADAMTS8,-2.8459568,-1.7636522
285,ADAMTS9,-0.3053489,-0.39563498
286,ADAMTSL1,-0.028462814,0.17791888
287,ADAMTSL2,3.1631062,-0.07311327
288,ADAMTSL3,0.4426645,4.9910107
289,ADAMTSL4,1.0869956,3.2798798
290,ADAMTSL5,-0.2997501,3.0888073
291,ADAP1,0.41520265,-1.1418592
292,ADAP2,0.75093883,0.4404946
293,ADAR,-0.04315725,-3.2206097
294,ADARB1,5.082677,-0.18168156
295,ADARB2,0.107377104,-0.12369519
296,ADAT1,-1.310377,-0.95406735
297,ADAT2,3.461742,1.1913987
298,ADAT3,0.9863396,-2.2005017
299,ADCK1,-2.4302115,0.13280874
300,ADCK2,0.52581954,1.1346483
301,ADCK5,-1.367388,1.8195943
302,ADCY1,-0.17850989,0.39223313
303,ADCY10,1.018877,3.108772
304,ADCY2,-0.06911041,-0.2942852
305,ADCY3,0.27028617,2.7083085
306,ADCY4,2.7687242,-0.63704044
307,ADCY5,-0.73135054,1.3990732
308,ADCY6,-0.26889485,-2.7028563
309,ADCY7,-3.4455326,0.7433728
310,ADCY8,0.8316631,5.066246
311,ADCY9,1.1632456,-1.6476074
312,ADCYAP1,-0.5507736,-4.2041416
313,ADCYAP1R1,0.9597911,-0.32036543
314,ADD1,0.7655461,-4.1203833
315,ADD2,-1.663495,-0.20934367
316,ADD3,-2.1693027,-0.22688708
317,ADGB,2.1988394,1.2456323
318,ADGRA1,5.4254704,-0.06389464
319,ADGRA2,2.2127216,-0.98419636
320,ADGRA3,-0.4818774,5.824471
321,ADGRB1,3.6545763,0.19920065
322,ADGRB2,-3.5986664,2.077913
323,ADGRB3,0.45304283,0.30394703
324,ADGRD1,-1.2737179,-1.1404568
325,ADGRD2,1.6668648,2.8605783
326,ADGRE1,0.6133101,-1.7242723
327,ADGRE2,0.3836991,0.19453159
328,ADGRE3,-2.6329591,3.765111
329,ADGRE5,1.8929468,-2.5667744
330,ADGRF1,-1.7004262,-3.1111126
331,ADGRF2,2.467695,-0.010004659
332,ADGRF3,1.6134201,0.073882565
333,ADGRF4,-1.7181395,-3.1651928
334,ADGRF5,-0.1794775,-0.17663676
335,ADGRG1,0.31614932,-0.67026263
336,ADGRG2,1.6390471,-0.0969483
337,ADGRG3,0.053642355,-0.16594313
338,ADGRG4,-0.3255286,0.34635058
339,ADGRG5,0.053597335,0.13630931
340,ADGRG6,0.7515476,-0.19542693
341,ADGRG7,0.62520677,0.44860306
342,ADGRL1,-2.6859412,-2.4797626
343,ADGRL2,-0.08016612,-0.37369046
344,ADGRL3,0.018871149,0.26448584
345,ADGRL4,-0.09261755,0.35109976
346,ADGRV1,-0.24537623,0.10715629
347,ADH1A,0.072384655,2.3209126
348,ADH1B,5.341193,1.3436507
349,ADH1C,0.53082097,-0.29526797
350,ADH4,0.3069252,0.9284823
351,ADH5,0.90392953,-0.24610773
352,ADH6,-2.6401272,1.849699
353,ADH7,-0.050858114,1.0233123
354,ADHFE1,2.1063552,2.4804382
355,ADI1,1.0871549,0.35144728
356,ADIG,1.318255,0.5848965
357,ADIPOQ,0.08832907,0.7422877
358,ADIPOR1,1.7591782,-0.3390368
359,ADIPOR2,-0.3239711,2.8189776
360,ADIRF,0.016128212,0.19197804
361,ADK,0.45540023,5.030407
362,ADM,-1.7539943,-0.65392154
363,ADM2,-0.9900484,-1.1705247
364,ADM5,-3.2066145,0.8865928
365,ADNP,-0.9236206,1.3903042
366,ADNP2,-2.1198103,-0.009788831
367,ADO,3.4055815,0.2823708
368,ADORA1,-1.8295996,-1.3413974
369,ADORA2A,0.0074143815,-0.17473453
370,ADORA2B,4.0324893,2.9434323
371,ADORA3,1.8478374,2.244844
372,ADPGK,1.8651878,-0.22157246
373,ADPRH,1.2643733,-1.0815897
374,ADPRHL1,-1.8314224,-3.2107873
375,ADPRM,4.6146536,2.7439704
376,ADRA1A,-0.24240595,-0.20476641
377,ADRA1B,4.581682,2.7174022
378,ADRA1D,-3.2270644,-0.92214316
379,ADRA2A,0.4255979,-0.6746933
380,ADRA2B,-3.722337,-0.92692107
381,ADRA2C,2.4027243,2.0105555
382,ADRB1,1.5248749,-0.3109697
383,ADRB2,3.614375,1.6954371
384,ADRB3,0.6137523,0.3002759
385,ADRM1,-3.3231816,4.27227
386,ADSL,-0.960818,-2.1151989
387,ADTRP,-2.5823197,2.008844
388,AEBP1,0.20716068,0.07651595
389,AEBP2,1.1710957,1.6250058
390,AEN,4.306929,0.32441738
391,AFAP1,4.735921,1.3078963
392,AFAP1L1,-2.4757843,1.7662128
393,AFAP1L2,3.4462883,-2.5920982
394,AFDN,-1.7596323,0.91567
395,AFF1,-2.5313756,-0.6867984
396,AFF2,0.73723465,5.0972056
397,AFF3,0.15116702,-0.24897769
398,AFF4,-2.4048333,-1.9831583
399,AFG1L,-4.5819025,0.025827881
400,AFG3L2,-0.62088776,-4.241523
401,AFM,-0.0499637,0.6352066
402,AFMID,-0.8601325,-2.9517324
403,AFP,0.18526483,0.5238011
404,AFTPH,-4.301034,-1.1337503
405,AGA,-1.5419561,1.2653466
406,AGAP1,-1.057033,0.98440427
407,AGAP2,-4.3607597,-0.3836615
408,AGAP3,1.0370722,1.3842423
409,AGAP4,1.7345477,1.8118314
410,AGAP5,-2.6238167,-0.20901398
411,AGAP6,-2.8978076,1.5275321
412,AGAP9,-2.8311038,1.5438167
413,AGBL1,-0.0024041964,-0.18721561
414,AGBL2,-0.4488102,4.1319656
415,AGBL3,2.990077,3.088714
416,AGBL4,0.1447895,0.106251925
417,AGBL5,0.044754174,-3.7496338
418,AGER,-0.03535946,-0.29658452
419,AGFG1,1.3459399,-0.36294416
420,AGFG2,-2.215989,3.3843977
421,AGGF1,2.517248,-0.9047427
422,AGK,0.3151831,2.6987984
423,AGL,1.1298825,1.4679459
424,AGMAT,0.81257176,-4.8947544
425,AGMO,0.10397474,2.0736406
426,AGO1,2.487436,-0.6134564
427,AGO2,2.185865,-3.6145263
428,AGO3,-2.22594,-4.65048
429,AGO4,-2.5416448,-1.3844199
430,AGPAT1,-1.673925,2.4335153
431,AGPAT2,4.130838,2.054252
432,AGPAT3,0.115898855,-2.3258648
433,AGPAT4,-0.5223071,-0.9349144
434,AGPAT5,2.105188,5.4011965
435,AGPS,2.2551467,-0.5800028
436,AGR2,-0.31989345,0.25898802
437,AGR3,0.2158326,0.107709385
438,AGRN,0.27683735,2.3536315
439,AGRP,0.8248311,-1.1675363
440,AGT,0.12825362,-0.04672973
441,AGTPBP1,-3.0119848,-1.6710318
442,AGTR1,0.59563655,-0.18005803
443,AGTR2,0.9048558,0.3398627
444,AGTRAP,-0.80521744,0.7424819
445,AGXT,-0.013287866,0.6413189
446,AGXT2,0.34851387,0.641233
447,AHCTF1,-0.7481943,5.5774126
448,AHCY,-2.1292498,0.16682413
449,AHCYL1,3.039236,-3.3119457
450,AHCYL2,0.22310469,1.3834807
451,AHDC1,-1.8193055,-4.3883553
452,AHI1,-4.5569873,0.06099006
453,AHNAK,-1.9064364,4.8033547
454,AHNAK2,-0.98314303,3.452613
455,AHR,-1.8801682,3.6947992
456,AHRR,-2.4183354,0.2349606
457,AHSA1,0.23246118,-1.5418105
458,AHSG,0.22398987,0.59107214
459,AHSP,-0.21919893,0.3787358
460,AICDA,-2.9388895,1.0862123
461,AIDA,1.3055332,2.1673622
462,AIF1,0.48616442,0.35547566
463,AIF1L,-1.5513556,-4.079251
464,AIFM1,-2.905081,0.22345074
465,AIFM2,0.6034472,0.045022167
466,AIFM3,3.0405805,2.3835917
467,AIG1,-0.5367854,-0.641319
468,AIM2,-1.301604,-1.1541184
469,AIMP1,-0.2961418,-2.1123822
470,AIMP2,-2.2340407,3.3821526
471,AIP,0.71817434,-1.349608
472,AIPL1,-0.10689041,-0.082452536
473,AIRE,-0.060384832,-2.2540827
474,AJAP1,4.7218084,1.25926
475,AJM1,-1.5333254,-1.4960543
476,AJUBA,2.7524214,-0.55429065
477,AK1,-0.23063429,3.767877
478,AK2,-1.1897314,0.30022904
479,AK3,-0.7444372,2.5145292
480,AK4,1.757888,-0.5956933
481,AK5,-0.2986897,-0.07562026
482,AK6,0.2157848,-4.0688562
483,AK7,-1.2562336,3.4365628
484,AK8,-0.7859214,4.593437
485,AK9,2.2419863,5.31283
486,AKAIN1,-1.5860355,-1.2759838
487,AKAP1,-3.2951624,0.28500485
488,AKAP10,-1.6537433,1.2289953
489,AKAP11,2.1810014,-1.606427
490,AKAP12,-2.7462826,4.1353383
491,AKAP13,1.0795333,-0.68626356
492,AKAP14,1.4817905,1.5352192
493,AKAP17A,2.6203475,1.3197807
494,AKAP3,-1.3040979,-1.4387947
495,AKAP4,2.5724473,2.8171272
496,AKAP5,1.8229939,4.0973425
497,AKAP6,2.1197681,4.541864
498,AKAP7,2.2000349,1.2388438
499,AKAP8,5.442829,-1.9007294
500,AKAP8L,-1.9377924,1.5880061
501,AKAP9,0.120227836,-0.18344095
502,AKIP1,0.9978894,3.91372
503,AKIRIN1,0.0670623,-2.3832526
504,AKIRIN2,-4.1794777,-0.9846689
505,AKNA,-0.15768182,3.7824888
506,AKNAD1,1.8826296,1.0061136
507,AKR1A1,1.74697,-3.3945332
508,AKR1B1,0.24777931,-4.14756
509,AKR1B10,0.37519348,0.4024577
510,AKR1B15,-0.91461235,-0.8406313
511,AKR1C1,-0.017667469,1.6677362
512,AKR1C2,0.5109127,1.0622741
513,AKR1C3,4.1035476,1.0495842
514,AKR1C4,-3.9286227,-0.039872166
515,AKR1D1,1.6356974,0.038982056
516,AKR1E2,-1.47131,1.2804475
517,AKR7A2,0.034779098,-1.1996541
518,AKR7A3,1.9991125,0.2871718
519,AKR7L,-0.03916087,0.26335087
520,AKT1,3.399563,0.75185573
521,AKT1S1,1.9594674,0.7593534
522,AKT2,5.3612685,-2.1672351
523,AKT3,1.1496043,-4.489426
524,AKTIP,-0.20776762,3.5274007
525,ALAD,-2.6325452,2.7892284
526,ALAS1,2.1651247,-1.6961287
527,ALAS2,-0.020241344,1.1100891
528,ALB,-0.045740426,0.5874292
529,ALCAM,4.693235,2.4003124
530,ALDH16A1,0.95545256,-2.569521
531,ALDH18A1,-1.8172787,2.064166
532,ALDH1A1,-0.3453554,-0.05575728
533,ALDH1A2,2.810654,-1.5937037
534,ALDH1A3,0.115424305,0.22029448
535,ALDH1B1,4.413455,3.8207965
536,ALDH1L1,0.47939178,0.08331428
537,ALDH1L2,2.715132,2.2918568
538,ALDH2,-1.2133933,-1.3313394
539,ALDH3A1,0.007437995,0.41084328
540,ALDH3A2,-2.5114737,-2.2361257
541,ALDH3B1,0.3442883,2.5041022
542,ALDH3B2,3.4842007,4.2469363
543,ALDH4A1,1.6088096,-0.4699485
544,ALDH5A1,1.4877218,0.43894246
545,ALDH6A1,-4.5784025,-0.47958857
546,ALDH7A1,-1.9660002,2.310134
547,ALDH8A1,2.3191807,1.2290465
548,ALDH9A1,1.0156077,2.834294
549,ALDOA,3.9976127,-0.8656916
550,ALDOB,-0.114969544,0.9983478
551,ALDOC,-1.7729526,1.6368619
552,ALG1,-1.0766342,-1.106723
553,ALG10,1.3842243,1.7498055
554,ALG10B,-1.8470337,1.4237249
555,ALG11,2.5756347,-0.052608468
556,ALG12,0.21045107,-1.426753
557,ALG13,3.453086,-4.1777987
558,ALG14,-2.5105717,-1.3493862
559,ALG1L2,2.5377226,-0.27283236
560,ALG2,-4.6675744,0.0021231486
561,ALG3,2.0406454,-0.5200551
562,ALG5,-3.5191805,-1.5814283
563,ALG6,0.8739584,-3.9232686
564,ALG8,2.053371,0.65614724
565,ALG9,0.65398705,-4.191491
566,ALK,2.4604275,1.35864
567,ALKAL1,5.218525,1.4196752
568,ALKAL2,0.0421621,1.0886456
569,ALKBH1,0.14215133,-1.5788487
570,ALKBH2,0.056607224,0.06202157
571,ALKBH3,0.2841536,3.6333885
572,ALKBH4,0.35394293,-3.0642054
573,ALKBH5,0.87603694,1.281963
574,ALKBH6,-1.1885159,-2.0130696
575,ALKBH7,-2.9963396,-3.6106215
576,ALKBH8,1.3766395,0.49132472
577,ALLC,1.5834291,4.1982927
578,ALMS1,-2.2494097,-2.1001863
579,ALOX12,-1.1466476,0.49077156
580,ALOX12B,1.6362484,3.9616675
581,ALOX15,0.9964071,-2.1158695
582,ALOX15B,1.7269851,4.0470085
583,ALOX5,-0.4622536,1.695508
584,ALOX5AP,0.22904697,-0.11184162
585,ALOXE3,1.3763585,3.5730834
586,ALPG,-2.7071006,-0.18001896
587,ALPI,0.16684707,0.3026683
588,ALPK1,-1.4639279,-0.7428013
589,ALPK2,0.19988684,-0.03891772
590,ALPK3,2.529909,-4.698209
591,ALPL,1.2812217,0.44689476
592,ALPP,-2.716067,-0.015710723
593,ALS2,-1.5475079,0.20533536
594,ALS2CL,-0.8678615,2.2309356
595,ALX1,0.07422414,1.3676305
596,ALX3,0.21151745,-0.12534164
597,ALX4,0.20589285,-0.6487879
598,ALYREF,3.253472,2.460102
599,AMACR,0.054664243,-1.6687286
600,AMBN,-0.39018285,1.4232811
601,AMBP,0.04973433,0.51801497
602,AMBRA1,2.0162156,-1.8091118
603,AMD1,1.9015641,-3.1890192
604,AMDHD1,1.2097657,2.4656346
605,AMDHD2,1.2043301,-1.87101
606,AMELX,-0.16903909,-0.09881175
607,AMELY,0.28887966,-0.42976817
608,AMER1,1.8429557,1.7229412
609,AMER2,0.0905062,0.10158293
610,AMER3,-0.7702052,2.4783146
611,AMFR,1.356191,-0.7620139
612,AMH,0.72862935,0.24656704
613,AMHR2,-4.284005,-0.44532466
614,AMIGO1,3.737323,0.18466721
615,AMIGO2,1.3295336,2.0504787
616,AMIGO3,-0.4089622,-1.0140197
617,AMMECR1,3.463308,-4.152913
618,AMMECR1L,-2.1487331,1.2168623
619,AMN,-0.14303318,1.069323
620,AMN1,1.1580848,5.7551265
621,AMOT,-2.2430983,-4.615707
622,AMOTL1,-0.26907915,3.1857274
623,AMOTL2,0.56282943,-1.5373589
624,AMPD1,0.6122924,-4.921148
625,AMPD2,-2.1632524,-2.4484413
626,AMPD3,-1.6448864,2.056287
627,AMPH,-3.9605393,-2.550428
628,AMT,1.3696108,-1.2421522
629,AMTN,0.14268254,0.5021746
630,AMY1A,0.32371667,0.58106935
631,AMY1B,0.12682481,-0.16046469
632,AMY1C,0.16309802,1.9267522
633,AMY2A,0.17489944,0.26697928
634,AMY2B,-0.9281961,-1.9803925
635,AMZ1,1.0984156,-1.5803534
636,AMZ2,5.652882,1.3238146
637,ANAPC1,-0.668508,5.692789
638,ANAPC10,2.313898,-1.5721221
639,ANAPC11,-0.2567271,-3.8142579
640,ANAPC13,2.8026073,-1.4014517
641,ANAPC15,2.1368504,-1.2651297
642,ANAPC16,0.75599647,4.049628
643,ANAPC2,1.4191403,-1.6510732
644,ANAPC4,-0.124910414,-0.5578281
645,ANAPC5,-1.2515197,1.5164963
646,ANAPC7,4.643525,1.3263034
647,ANG,2.0430179,0.0027983945
648,ANGEL1,0.9903351,1.5278594
649,ANGEL2,0.07927305,-2.576658
650,ANGPT1,0.23812471,-0.38039747
651,ANGPT2,0.121996306,-0.027046472
652,ANGPT4,-2.383576,1.2830194
653,ANGPTL1,-2.23792,-2.273575
654,ANGPTL2,4.793571,3.577889
655,ANGPTL3,0.23035473,0.74998647
656,ANGPTL4,-2.093898,2.9388428
657,ANGPTL5,0.2069094,1.6570824
658,ANGPTL6,-3.1219609,4.383156
659,ANGPTL7,-4.034132,-0.6766794
660,ANGPTL8,0.3876372,0.46813658
661,ANHX,-2.193149,-0.58847344
662,ANK1,-0.31517607,-0.33110657
663,ANK2,0.03550787,-0.14542353
664,ANK3,2.289043,4.53334
665,ANKAR,1.4762447,5.139855
666,ANKDD1A,0.23616756,3.6385405
667,ANKDD1B,3.4480667,1.2238215
668,ANKEF1,3.205918,3.9677696
669,ANKFN1,-1.8810575,-2.8830507
670,ANKFY1,-0.5620857,3.3068104
671,ANKH,-1.9277354,-2.7973523
