,gene_symbol,UMAP 0,UMAP 1
298,ADGRA2,10.88439,12.210956
299,ADGRA3,10.060317,9.725839
300,ADGRB1,7.8206844,14.157107
301,ADGRB2,8.355463,13.672919
302,ADGRB3,7.9198136,9.227469
303,ADGRD1,10.21748,8.018905
304,ADGRE1,12.101317,10.156638
305,ADGRE2,12.169779,11.14366
306,ADGRE3,12.032556,8.477538
307,ADGRE5,12.476108,11.451148
308,ADGRF1,7.582757,6.431395
309,ADGRF4,7.017227,11.101495
310,ADGRF5,7.290766,9.752789
311,ADGRG1,8.133866,13.164532
312,ADGRG2,9.808038,9.889989
313,ADGRG3,8.027929,13.368432
314,ADGRG4,7.649104,5.763813
315,ADGRG5,8.304749,13.2835245
316,ADGRG6,8.229694,9.428429
317,ADGRG7,9.319488,5.225631
318,ADGRL1,11.425193,13.316792
319,ADGRL4,7.4946065,6.1726265
320,ADGRV1,6.7021103,9.684926
321,ADH1A,9.345215,5.1443033
322,ADH1B,6.9978857,8.87487
323,ADH1C,12.647687,6.6061573
324,ADH4,13.833908,7.423026
325,ADH5,8.03423,3.374096
326,ADH6,7.9930425,3.431853
327,ADH7,7.9626603,6.4039607
328,ADHFE1,7.291142,10.695394
329,ADI1,7.797314,12.931317
330,ADIG,5.9804087,11.633524
331,ADIPOQ,10.54152,9.046548
332,ADIPOR1,9.231384,13.964447
333,ADIPOR2,10.92234,10.656222
334,ADIRF,7.768167,14.396444
335,ADK,11.17406,9.8881235
336,ADM,7.545677,11.393553
337,ADM2,9.038987,13.069823
338,ADM5,9.913584,13.900397
339,ADNP,9.274268,11.325976
340,ADNP2,10.980436,7.224721
341,ADO,6.964297,10.575664
342,ADORA1,7.894498,12.703674
343,ADORA2A,7.855612,14.641335
344,ADORA2B,10.437217,7.672948
345,ADORA3,7.2437286,12.109471
346,ADPGK,8.99727,8.197672
347,ADPRH,7.868665,4.9466815
348,ADPRHL1,6.7143292,11.983188
349,ADPRM,8.672117,8.435131
350,ADRA1A,9.404677,6.2984786
351,ADRA1B,7.575885,11.917189
352,ADRA1D,7.5335126,11.571189
353,ADRA2A,8.941119,6.777787
354,ADRA2B,8.634948,12.467602
355,ADRA2C,7.8916345,13.309089
356,ADRB1,6.867709,10.760725
357,ADRB2,7.636596,6.7731276
358,ADRB3,11.893611,11.605277
359,ADRM1,8.503415,13.663885
360,ADSL,10.850406,10.121645
361,ADTRP,14.126414,6.6537175
362,AEBP1,8.910408,12.505569
363,AEBP2,7.773616,6.068988
364,AEN,9.535257,10.461143
365,AFAP1,10.337712,10.08239
366,AFAP1L1,7.8452854,11.238042
367,AFAP1L2,7.638971,6.2394233
368,AFF1,10.651414,9.571674
369,AFF2,6.8943496,10.673784
370,AFF4,14.0372715,10.2292385
371,AFG1L,12.02767,10.2785015
372,AFG3L2,11.20384,8.632004
373,AFM,8.104856,5.095672
374,AFMID,10.759018,11.968052
375,AFP,7.0782027,9.554699
376,AFTPH,8.93002,9.968692
377,AGA,10.417498,9.222435
378,AGAP1,10.533055,10.238717
379,AGAP2,9.578462,14.6191435
380,AGAP3,9.144959,14.878504
381,AGAP4,9.32932,10.720975
382,AGAP5,9.336995,10.7362
383,AGAP6,9.299336,10.705366
384,AGAP9,9.270019,10.60104
385,AGBL1,8.512763,7.591686
386,AGBL2,10.117558,11.392143
387,AGBL3,8.157635,3.6088765
388,AGBL4,9.45359,8.444972
389,AGBL5,11.092094,11.4505625
390,AGER,9.300337,15.208111
391,AGFG1,9.154656,10.421896
392,AGFG2,14.028469,10.364356
393,AGGF1,8.7143955,9.057773
394,AGL,9.644635,7.7813773
395,AGMAT,13.475406,9.853747
396,AGMO,7.151064,8.473144
397,AGO1,5.125815,5.0891905
398,AGO2,11.516424,10.256165
399,AGO3,7.180301,13.301602
400,AGO4,12.747686,10.02503
401,AGPAT1,9.332561,15.214258
402,AGPAT2,7.881056,14.163008
403,AGPAT3,11.435537,12.116954
404,AGPAT4,9.083849,8.99892
405,AGPAT5,11.233476,8.018544
406,AGPS,8.47006,8.0785265
407,AGR2,6.450103,10.114204
408,AGR3,6.757211,9.800256
409,AGRN,12.951361,6.8624887
410,AGRP,13.582918,10.421933
411,AGT,10.538743,4.6914234
412,AGTPBP1,9.388503,9.736511
413,AGTR1,7.4565187,5.4419556
414,AGTR2,7.8559704,3.2419312
415,AGTRAP,10.069428,11.421677
416,AGXT,11.060781,1.8258669
417,AGXT2,7.1783695,9.237492
418,AHCY,12.95869,10.663997
419,AHCYL1,7.560765,11.670652
420,AHCYL2,13.311086,7.905188
421,AHI1,7.8102913,8.312159
422,AHNAK,9.732683,14.197447
423,AHNAK2,7.7776375,14.19403
424,AHR,6.8631043,10.234356
425,AHSA1,9.694294,10.22471
426,AHSG,9.091713,10.478154
427,AHSP,9.921851,9.376844
428,AICDA,9.462526,6.727795
429,AIDA,7.6721687,10.193973
430,AIF1,13.497199,10.631088
431,AIF1L,10.300663,12.183524
432,AIFM1,8.37258,12.8690405
433,AIFM2,8.973815,10.60425
434,AIFM3,10.652257,12.869186
435,AIG1,11.946686,7.0896688
436,AIM2,7.1889114,8.1841545
437,AIMP2,12.200859,10.713773
438,AIP,13.105232,7.0304775
439,AIPL1,9.719934,10.73279
440,AIRE,12.233473,8.776293
441,AJAP1,7.637278,12.505674
442,AJM1,7.9550076,14.830315
443,AJUBA,10.944986,12.4204
444,AK3,10.208543,9.156015
445,AK4,11.963346,8.459517
446,AK5,6.576851,9.965947
447,AK6,7.0346885,7.199728
448,AK7,7.8807397,10.277507
449,AK8,9.506973,12.59197
450,AK9,8.476994,8.631008
451,AKAIN1,6.856572,9.807459
452,AKAP1,10.259572,9.6317425
453,AKAP10,12.439455,9.097937
454,AKAP11,6.8081527,10.052029
455,AKAP12,11.307543,10.0409775
456,AKAP13,9.890501,9.59041
457,AKAP14,12.9321785,6.9034967
458,AKAP17A,11.750293,13.608517
459,AKAP3,7.485742,9.895564
460,AKAP4,12.552276,14.5353
461,AKAP5,9.420983,11.374222
462,AKAP6,7.8601046,6.844403
463,AKAP7,8.161371,8.616129
464,AKAP8,11.67641,8.708625
465,AKAP8L,8.48504,14.478425
466,AKAP9,7.7074876,8.643224
467,AKIP1,10.429523,8.032513
468,AKIRIN1,13.406964,10.446827
469,AKIRIN2,9.725329,10.0703
470,AKNA,8.692452,12.30425
471,AKNAD1,9.619081,9.667348
472,AKR1A1,13.280247,10.72782
473,AKR1B1,9.4418955,6.3283963
474,AKR1B10,11.870477,5.7737875
475,AKR1B15,8.69534,9.791236
476,AKR1C1,9.87663,6.6564856
477,AKR1C2,9.898171,6.7503977
478,AKR1C3,7.366096,4.655395
479,AKR1C4,8.619932,5.590192
480,AKR1D1,11.0906315,7.454487
481,AKR1E2,8.768542,8.29354
482,AKR7A2,11.3381,11.719037
483,AKR7A3,11.814837,8.852545
484,AKR7L,11.095417,8.842813
485,AKT1S1,9.280518,13.491596
486,AKT2,13.439071,9.743401
487,AKTIP,10.6086445,5.353756
488,ALAD,10.7271385,11.383937
489,ALAS1,9.049824,12.498501
490,ALB,6.1224713,10.580953
491,ALCAM,6.6891956,10.231844
492,ALDH16A1,11.101668,13.589023
493,ALDH18A1,7.27732,8.25607
494,ALDH1A1,10.513888,5.4655604
495,ALDH1A2,6.8306975,10.1667595
496,ALDH1A3,7.4101257,12.484708
497,ALDH1B1,7.9353037,11.427271
498,ALDH1L1,11.016278,7.2079163
499,ALDH1L2,11.981427,8.586551
500,ALDH2,10.711532,11.485807
501,ALDH3A1,9.142765,12.39191
502,ALDH3A2,9.7171135,7.739995
503,ALDH3B1,9.014072,13.111019
504,ALDH4A1,7.284058,13.309785
505,ALDH5A1,10.230281,10.857902
506,ALDH6A1,12.958758,10.684239
507,ALDH7A1,13.085567,9.620038
508,ALDH8A1,7.567905,8.494643
509,ALDH9A1,10.064043,9.961893
510,ALDOC,9.467547,14.082686
511,ALG1,9.936114,11.142554
512,ALG10,6.487267,9.896184
513,ALG10B,6.515668,9.904624
514,ALG11,8.977872,9.084082
515,ALG12,7.8859677,14.013675
516,ALG13,13.924512,6.756521
517,ALG14,8.572774,9.561151
518,ALG1L2,11.198804,6.778545
519,ALG2,7.0471244,10.457272
520,ALG3,9.946354,13.239181
521,ALG5,8.03214,10.911245
522,ALG6,10.92327,10.19204
523,ALG8,11.441276,9.979212
524,ALG9,8.335399,10.553776
525,ALK,7.7740197,9.860905
526,ALKAL1,11.507297,6.1158423
527,ALKAL2,7.6771584,6.550687
528,ALKBH1,10.963153,9.98843
529,ALKBH2,10.877265,11.213022
530,ALKBH3,11.798989,5.572583
531,ALKBH4,9.010661,14.154921
532,ALKBH5,9.767422,12.375151
533,ALKBH6,11.515847,13.253744
534,ALKBH7,13.430772,11.654095
535,ALKBH8,11.272585,8.045923
536,ALLC,8.27991,12.016174
537,ALMS1,13.840007,6.792737
538,ALOX12,5.1960745,5.113583
539,ALOX15,12.213826,9.738868
540,ALOX15B,11.315276,9.500106
541,ALOX5,7.9777627,3.3199809
542,ALOX5AP,11.303131,6.2796206
543,ALOXE3,10.118092,14.094818
544,ALPG,13.33349,10.069758
545,ALPI,8.160031,13.714741
546,ALPK2,9.191967,8.938601
547,ALPK3,8.570723,9.965595
548,ALPL,12.988262,7.726965
549,ALPP,12.390268,9.483938
550,ALS2,11.873622,9.050541
551,ALS2CL,8.329793,13.938829
552,ALX1,5.792137,11.895512
553,ALYREF,11.079816,12.902322
554,AMACR,8.688784,8.389006
555,AMBN,8.158585,7.049733
556,AMBP,8.2781315,12.449025
557,AMD1,11.834766,10.145816
558,AMDHD1,8.1598835,8.7006855
559,AMDHD2,8.600187,14.555986
560,AMELX,7.017421,9.952984
561,AMER1,11.431337,6.0797124
562,AMER2,6.6235414,11.174566
563,AMER3,6.67266,8.116563
564,AMFR,6.078954,11.504431
565,AMH,8.784625,13.128088
566,AMHR2,10.086705,12.001867
567,AMIGO1,10.101978,10.951088
568,AMIGO2,7.5706873,9.402687
569,AMIGO3,9.187494,14.357183
570,AMMECR1,9.462354,7.850292
571,AMMECR1L,11.383214,9.996731
572,AMN,9.997589,13.80931
573,AMN1,12.03947,8.730235
574,AMOT,7.051862,11.553375
575,AMOTL1,7.109992,10.267425
576,AMOTL2,6.4460816,8.1213875
577,AMPD1,8.04023,10.422242
578,AMPD2,7.557889,11.850535
579,AMPD3,6.9476066,10.557903
580,AMPH,11.110774,6.5974507
581,AMT,12.399317,11.723321
582,AMTN,7.6169195,9.440365
583,AMY1A,14.132068,6.5388517
584,AMY1B,14.13102,6.542527
585,AMY1C,14.120892,6.548875
586,AMY2A,9.228225,6.993818
587,AMZ2,6.5382953,8.120312
588,ANAPC1,12.367154,9.91317
589,ANAPC10,6.9145913,10.436764
590,ANAPC11,11.268339,11.687285
591,ANAPC13,8.182031,8.375195
592,ANAPC15,8.901797,9.646166
593,ANAPC16,13.169219,10.655662
594,ANAPC2,7.8060045,15.044687
595,ANAPC4,7.472887,10.307236
596,ANAPC5,14.1679325,10.7158375
597,ANAPC7,11.3286295,1.1430659
598,ANG,7.079866,11.016953
599,ANGEL1,9.284471,8.765482
600,ANGEL2,5.175582,4.4673533
601,ANGPT1,6.4798265,10.345293
602,ANGPT2,6.5302815,10.741068
603,ANGPT4,9.213765,10.417091
604,ANGPTL1,7.447339,9.863907
605,ANGPTL2,7.981531,11.756732
606,ANGPTL3,7.9640737,8.482326
607,ANGPTL4,14.199595,10.88445
608,ANGPTL5,8.831107,9.385535
609,ANGPTL6,10.031671,13.847452
610,ANGPTL7,8.488031,10.3424
611,ANGPTL8,10.692998,13.527454
612,ANHX,7.6386013,4.7633953
613,ANK1,8.898026,8.539486
614,ANK2,7.2828794,9.799497
615,ANK3,6.4010324,10.6128435
616,ANKDD1A,10.664595,9.60057
617,ANKDD1B,9.252113,9.037519
618,ANKEF1,12.62137,6.499564
619,ANKFY1,7.7905264,10.483705
620,ANKH,8.235569,10.507652
621,ANKHD1,12.501861,10.723406
622,ANKHD1-EIF4EBP3,12.543479,10.860157
623,ANKIB1,6.5539064,10.875713
624,ANKK1,8.440104,6.822882
625,ANKLE1,13.556782,11.489232
626,ANKLE2,10.604299,12.517628
627,ANKMY1,7.8781896,13.802153
628,ANKMY2,7.6293807,9.401787
629,ANKRA2,9.259056,10.233512
630,ANKRD1,6.984133,10.815218
631,ANKRD10,8.529209,9.454195
632,ANKRD11,12.819571,11.119076
633,ANKRD12,7.670179,10.107565
634,ANKRD13A,8.765419,10.80042
635,ANKRD13B,8.410453,14.51291
636,ANKRD13C,11.770733,9.112323
637,ANKRD13D,8.49318,14.674441
638,ANKRD16,7.715835,10.962137
639,ANKRD17,7.79178,8.779486
640,ANKRD18A,8.9247675,8.155407
641,ANKRD2,14.539234,6.4610763
642,ANKRD20A1,11.302041,10.883349
643,ANKRD22,8.706924,9.075059
644,ANKRD23,12.40278,10.29251
645,ANKRD24,11.113282,13.166366
646,ANKRD26,11.739913,10.2754345
647,ANKRD27,11.52727,11.128341
648,ANKRD29,10.866915,10.663262
649,ANKRD30A,11.138389,10.555724
650,ANKRD30BL,9.581405,7.804704
651,ANKRD31,10.748289,9.666939
652,ANKRD33,11.622001,9.319219
653,ANKRD33B,9.333969,12.103249
654,ANKRD34A,12.742955,10.279616
655,ANKRD34B,7.949567,6.31065
656,ANKRD34C,7.725579,3.496642
657,ANKRD35,9.64829,13.647491
658,ANKRD36,8.021165,3.890449
659,ANKRD36B,8.150103,3.6782212
660,ANKRD36C,8.037911,3.8262835
661,ANKRD37,8.63457,10.0959215
662,ANKRD39,8.526846,14.949806
663,ANKRD40,12.373917,10.482256
664,ANKRD40CL,13.151839,10.196307
665,ANKRD42,9.080172,10.093937
666,ANKRD44,11.835572,5.550124
667,ANKRD45,10.251789,2.7304182
668,ANKRD46,11.18946,6.7005086
669,ANKRD49,8.680875,8.625218
670,ANKRD50,7.52547,9.03455
671,ANKRD52,11.9343195,11.567986
672,ANKRD53,10.236054,7.7718787
673,ANKRD54,11.885554,11.008559
674,ANKRD55,11.046295,5.0441885
675,ANKRD6,11.10988,9.344972
676,ANKRD60,6.0245843,11.686379
677,ANKRD61,5.6904864,5.8479133
678,ANKRD62,6.0089855,12.001422
679,ANKRD63,8.790086,14.950353
680,ANKRD65,9.201791,13.672945
681,ANKRD66,6.7555757,8.433111
682,ANKRD7,8.065859,9.214019
683,ANKRD9,10.543898,12.416494
684,ANKS1A,11.020668,10.224834
685,ANKS3,10.326716,12.074237
686,ANKS4B,9.25013,9.084322
687,ANKS6,8.42726,6.968375
688,ANKUB1,7.6414843,5.592356
689,ANKZF1,9.2887125,14.893168
690,ANLN,10.10045,9.481951
691,ANO1,7.4221344,12.775511
692,ANO10,9.473998,8.604519
693,ANO3,7.3246675,8.69663
694,ANO4,7.207022,10.240849
695,ANO5,6.9718466,9.892201
696,ANO6,8.616167,6.0143614
697,ANO8,11.978642,12.82808
698,ANO9,9.238882,13.20091
699,ANOS1,6.27523,11.319411
700,ANP32A,8.615477,10.124847
701,ANP32B,10.096971,9.218145
702,ANP32D,8.615046,5.5765214
703,ANP32E,13.573218,10.564804
704,ANPEP,11.103749,10.213674
705,ANTKMT,8.0755005,14.53414
706,ANTXR1,7.616917,6.414105
707,ANTXR2,7.587343,9.327019
708,ANTXRL,8.423174,8.148088
709,ANXA1,6.5428877,9.833303
710,ANXA10,9.563358,7.3745165
711,ANXA11,7.2710743,8.555845
712,ANXA13,8.542536,9.596712
713,ANXA2,7.8019958,10.381854
714,ANXA2R,12.144822,8.97689
715,ANXA3,12.767725,7.556143
716,ANXA4,7.5185785,8.034298
717,ANXA5,8.74983,8.944713
718,ANXA6,10.827473,10.047931
719,ANXA7,10.977185,9.082462
720,ANXA8,9.845735,12.342064
721,ANXA8L1,9.836277,12.41943
722,ANXA9,9.545169,14.2631445
723,AOAH,9.285634,6.029079
724,AOC1,9.596653,5.4487133
725,AOC2,10.186686,13.099579
726,AOC3,9.591764,13.938568
727,AOPEP,11.6006565,9.436744
728,AOX1,7.8390627,8.37258
729,AP1AR,12.613323,6.572093
730,AP1B1,11.940811,11.199285
731,AP1G1,13.4312525,10.679998
732,AP1G2,9.182385,15.1974745
733,AP1M1,12.472565,9.889196
734,AP1M2,14.176908,11.004913
735,AP1S1,13.275548,9.030962
736,AP1S3,11.618704,9.447617
737,AP2A1,12.851435,12.104049
738,AP2A2,11.160093,12.772708
739,AP2B1,9.660823,9.954779
740,AP2M1,8.915325,14.501342
741,AP2S1,12.358621,12.502381
742,AP3B1,10.60211,4.6597238
743,AP3B2,9.6555395,8.580709
744,AP3M1,9.860216,9.716156
745,AP3M2,9.347971,9.7308655
746,AP3S1,6.915246,8.928855
747,AP3S2,9.650354,10.796708
748,AP4B1,9.056006,11.849152
749,AP4E1,9.881679,10.555465
750,AP4M1,9.444834,14.508821
