,gene_symbol,UMAP 0,UMAP 1
205,ACTB,6.4977427,-0.012689735
206,ACTBL2,6.778952,0.18499422
207,ACTC1,6.572224,0.002967604
208,ACTG1,6.5046735,-0.03099319
209,ACTG2,6.5448594,-0.00080042606
210,ACTL10,11.1150465,5.750731
211,ACTL6A,8.064201,1.1646013
212,ACTL6B,8.038081,1.1713612
213,ACTL7A,10.9197445,6.0315065
214,ACTL7B,10.946826,5.8830085
215,ACTL8,11.000552,7.07802
216,ACTL9,10.973571,5.7897935
217,ACTMAP,11.049995,5.696132
218,ACTN1,8.683403,2.7123792
219,ACTN2,8.716699,2.8610725
220,ACTN3,8.665558,2.9023936
221,ACTN4,8.66929,2.726237
222,ACTR10,9.66394,2.772013
223,ACTR1A,8.988364,1.237814
224,ACTR1B,8.9925165,1.2186763
225,ACTR2,7.8125587,0.71535844
226,ACTR3,7.871974,0.6748225
227,ACTR3B,7.8761535,0.6861186
228,ACTR3C,7.9519725,0.6792144
229,ACTR5,10.047834,4.5367584
230,ACTR6,9.524889,2.66271
231,ACTR8,10.342864,5.9020696
232,ACTRT1,10.847014,4.685912
233,ACTRT2,10.799285,4.698726
234,ACTRT3,10.740474,4.7112346
235,ACVR1,11.537271,2.916938
236,ACVR1B,11.3806505,2.8745089
237,ACVR1C,11.396269,2.9253943
238,ACVR2A,11.443698,2.9758358
239,ACVR2B,11.219982,2.8594413
240,ACVRL1,11.274048,2.868519
241,ACY1,9.977682,1.9739169
242,ACY3,10.563321,3.144592
243,ACYP1,8.746834,0.71720123
244,ACYP2,8.582369,0.4536494
245,ADA,10.004107,1.7516959
246,ADA2,13.436052,4.2548265
247,ADAD1,9.7710495,4.5445204
248,ADAD2,11.017283,5.8234973
249,ADAM10,13.497767,4.897445
250,ADAM11,12.7892275,4.874209
251,ADAM12,12.982606,5.041047
252,ADAM15,12.3023405,6.290145
253,ADAM17,13.475436,5.256209
254,ADAM18,13.6344385,5.2337356
255,ADAM19,12.964098,5.372646
256,ADAM2,13.578496,5.066737
257,ADAM20,13.626764,5.123822
258,ADAM21,13.548217,5.2180357
259,ADAM22,13.441489,5.320996
260,ADAM23,13.402356,5.021364
261,ADAM28,13.688141,5.8461885
262,ADAM29,13.732707,5.7909026
263,ADAM30,13.721148,6.3360906
264,ADAM32,13.6433935,5.1640315
265,ADAM33,12.253908,5.5944195
266,ADAM5,13.287706,7.517232
267,ADAM7,13.669165,6.7001696
268,ADAM8,12.659869,5.5609097
269,ADAM9,13.585502,4.976801
270,ADAMDEC1,13.674201,6.407552
271,ADAMTS1,13.182727,5.425981
272,ADAMTS10,12.833956,5.4140687
273,ADAMTS12,13.180984,5.6382318
274,ADAMTS13,12.355204,6.4643707
275,ADAMTS14,12.781136,5.867701
276,ADAMTS15,13.028276,5.3926067
277,ADAMTS16,13.222999,5.4728494
278,ADAMTS17,13.211666,6.3276763
279,ADAMTS18,13.438867,5.5240507
280,ADAMTS19,13.477534,6.7189054
281,ADAMTS2,12.913252,5.1834464
282,ADAMTS20,13.684668,6.635769
283,ADAMTS3,13.432322,5.453096
284,ADAMTS4,12.53242,5.3235564
285,ADAMTS5,13.271615,6.367465
286,ADAMTS6,13.584511,5.113819
287,ADAMTS7,12.3478,5.45986
288,ADAMTS8,12.696372,5.3688335
289,ADAMTS9,13.516152,5.459933
290,ADAMTSL1,13.478777,6.784465
291,ADAMTSL2,13.465082,6.698122
292,ADAMTSL3,13.561277,6.8559694
293,ADAMTSL4,12.285069,6.692643
294,ADAMTSL4-AS1,9.937767,14.407256
295,ADAMTSL5,12.136617,5.472709
296,ADAP1,7.914964,1.8480967
297,ADAP2,8.880692,2.6879969
298,ADAR,9.911059,7.0012217
299,ADARB1,9.123942,4.3866177
300,ADARB2,9.920287,4.933273
301,ADARB2-AS1,9.543833,14.089238
302,ADAT1,10.0458765,4.220936
303,ADAT2,8.795318,1.2534537
304,ADAT3,11.095849,4.840155
305,ADCK1,10.022382,2.097217
306,ADCK2,10.871692,4.5049148
307,ADCK5,10.717193,2.4849021
308,ADCY1,12.654957,2.9777017
309,ADCY10,11.134944,8.8894205
310,ADCY2,11.802773,1.898795
311,ADCY3,12.562002,2.9326518
312,ADCY4,12.505738,2.029184
313,ADCY5,11.627951,2.0669906
314,ADCY6,11.951557,2.210257
315,ADCY7,12.043569,2.1992114
316,ADCY8,12.645139,2.9728935
317,ADCY9,12.879687,3.06633
318,ADCYAP1,7.5009003,4.598161
319,ADCYAP1R1,12.740157,1.3509463
320,ADD1,6.717895,3.172699
321,ADD2,6.9957495,3.6002927
322,ADD3,7.232015,3.7679584
323,ADGB,10.594699,10.245006
324,ADGRA1,8.60995,6.028847
325,ADGRA2,12.022593,6.3861146
326,ADGRA3,13.106534,6.5941033
327,ADGRB1,12.526146,6.1913395
328,ADGRB2,12.243307,6.550865
329,ADGRB3,13.193229,6.734705
330,ADGRD1,13.175505,6.617542
331,ADGRD2,11.886635,6.43702
332,ADGRE1,13.819834,5.911186
333,ADGRE2,13.656947,5.030913
334,ADGRE3,13.6512985,4.951634
335,ADGRE4P,13.231357,3.626136
336,ADGRE5,13.205068,4.9401097
337,ADGRF1,13.132365,7.1849976
338,ADGRF2P,12.9726715,7.4228864
339,ADGRF3,12.066424,7.059408
340,ADGRF4,13.084,7.1875796
341,ADGRF5,13.221938,7.1939497
342,ADGRG1,12.268092,6.6816344
343,ADGRG2,13.110555,6.6631837
344,ADGRG3,12.947486,2.8376675
345,ADGRG4,9.163831,10.653226
346,ADGRG5,13.1521635,2.1752827
347,ADGRG6,13.672656,5.21898
348,ADGRG7,13.188487,3.8444924
349,ADGRL1,12.708675,4.695677
350,ADGRL2,13.050979,4.819926
351,ADGRL3,13.096487,4.7906756
352,ADGRL4,13.1125555,3.3554363
353,ADGRV1,13.314906,7.6601763
354,ADH1A,9.414149,0.6448874
355,ADH1B,9.357781,0.646259
356,ADH1C,9.366915,0.6201251
357,ADH4,9.462085,0.6969041
358,ADH5,8.652845,0.4105579
359,ADH6,9.402505,0.6277756
360,ADH7,9.44098,0.64391357
361,ADHFE1,9.590386,1.4398342
362,ADI1,8.980931,0.7570644
363,ADIG,9.659537,12.8071785
364,ADIPOQ,13.342691,5.361908
365,ADIPOR1,11.833712,1.2386941
366,ADIPOR2,11.915787,1.1451532
367,ADIRF,8.606207,8.775838
368,ADISSP,7.452922,2.6069872
369,ADK,8.807701,0.7741402
370,ADM,12.650744,5.1455307
371,ADM2,8.036319,5.980245
372,ADM5,10.124205,13.828434
373,ADNP,9.56451,10.106852
374,ADNP2,9.435461,9.716346
375,ADO,9.490677,4.225104
376,ADORA1,13.140121,1.2893853
377,ADORA2A,13.237324,1.2334366
378,ADORA2A-AS1,9.985175,14.202435
379,ADORA2B,13.078309,1.1774417
380,ADORA3,13.457615,1.411866
381,ADPGK,12.661983,4.5214787
382,ADPRH,9.971345,2.0604377
383,ADPRHL1,9.810199,2.0203896
384,ADPRM,10.601259,4.1829176
385,ADPRS,10.480409,2.9951766
386,ADRA1A,13.52572,1.1485834
387,ADRA1B,13.366958,1.2459537
388,ADRA1D,13.308163,1.3564154
389,ADRA2A,13.061226,1.2991282
390,ADRA2B,13.170538,1.2620925
391,ADRA2C,13.071261,1.2822837
392,ADRB1,13.343087,1.3610317
393,ADRB2,13.482093,1.1672333
394,ADRB3,13.471558,1.6297529
395,ADRM1,6.908732,3.411189
396,ADSL,9.260184,0.8306239
397,ADSS1,8.929279,0.95688534
398,ADSS2,8.771195,0.8069548
399,ADTRP,12.296023,1.992605
400,AEBP1,12.976654,5.601656
401,AEBP2,7.0089006,4.4920974
402,AEN,9.536754,4.6970596
403,AFAP1,8.191278,5.252892
404,AFAP1L1,8.324306,5.3169947
405,AFAP1L2,8.20987,5.2860994
406,AFDN,7.477659,4.4750056
407,AFDN-DT,8.347041,9.821473
408,AFF1,7.8816667,7.6846743
409,AFF2,8.572826,8.354472
410,AFF3,8.134091,7.775483
411,AFF4,7.762822,7.353618
412,AFG1L,8.824144,1.6802531
413,AFG2A,9.946404,4.1354456
414,AFG2B,10.794955,3.4788709
415,AFG3L2,8.52597,1.9617482
416,AFM,10.846603,9.456058
417,AFMID,10.304585,2.5258813
418,AFP,10.851993,9.443823
419,AFTPH,8.963931,8.564341
420,AGA,13.561874,4.127206
421,AGAP1,6.432242,2.4857838
422,AGAP11,8.68137,5.196094
423,AGAP2,7.704651,6.288254
424,AGAP3,6.5999527,3.3052034
425,AGAP4,9.196151,6.966189
426,AGAP5,9.146001,6.93301
427,AGAP6,9.220719,6.9731226
428,AGAP7P,9.199221,6.941161
429,AGAP9,9.181902,6.967114
430,AGBL1,10.541202,7.1909738
431,AGBL2,9.759185,6.7470384
432,AGBL3,10.20605,7.6835966
433,AGBL4,9.415408,3.0007713
434,AGBL5,8.921731,6.400708
435,AGER,12.520644,5.8238063
436,AGFG1,6.0988336,4.1237283
437,AGFG2,7.147326,6.1452622
438,AGGF1,8.617756,5.116677
439,AGK,10.091739,4.306598
440,AGL,10.604041,6.42758
441,AGMAT,10.051535,1.9827762
442,AGMO,12.043675,1.9351134
443,AGO1,9.450717,2.6422005
444,AGO2,9.45967,2.592732
445,AGO3,9.459738,2.6016529
446,AGO4,9.5035095,2.7720518
447,AGPAT1,11.117837,1.8075678
448,AGPAT2,10.6363535,1.7293005
449,AGPAT3,11.921357,2.2509458
450,AGPAT4,12.006193,2.2362823
451,AGPAT4-IT1,9.713638,14.142937
452,AGPAT5,11.937648,2.4690313
453,AGPS,9.947411,2.3139627
454,AGR2,8.747509,2.1813776
455,AGR3,8.996862,2.1688826
456,AGRN,12.672247,5.9564385
457,AGRP,12.213131,6.613276
458,AGT,11.984651,7.8357873
459,AGTPBP1,10.416235,7.0063677
460,AGTR1,14.021045,1.6282178
461,AGTR2,13.961868,1.7840011
462,AGTRAP,11.581899,1.3112546
463,AGXT,9.9911585,1.7299718
464,AGXT2,10.3261595,2.241582
465,AHCTF1,10.061182,10.513167
466,AHCY,9.045086,0.68603826
467,AHCYL1,9.880444,1.7492529
468,AHCYL2,9.905548,2.3913016
469,AHDC1,8.874208,9.669823
470,AHI1,10.631385,8.536235
471,AHI1-DT,9.915877,14.479392
472,AHNAK,7.877864,8.922288
473,AHNAK2,7.9129686,8.9514885
474,AHR,7.9822183,6.8250923
475,AHRR,8.5400305,7.9718685
476,AHSA1,8.703527,2.2098596
477,AHSA2P,9.541425,5.486676
478,AHSG,13.102484,6.4757957
479,AHSP,10.971127,11.209827
480,AICDA,10.119525,3.2193074
481,AIDA,9.914675,5.5156846
482,AIF1,7.8541656,2.3295836
483,AIF1L,7.720806,2.2442396
484,AIFM1,8.976686,2.3401868
485,AIFM2,10.19386,2.4032412
486,AIFM3,10.370106,2.6381965
487,AIG1,12.096773,1.4050975
488,AIM2,10.165161,6.365505
489,AIMP1,8.229863,2.572779
490,AIMP2,10.05722,5.3954844
491,AIP,8.992493,2.4268909
492,AIPL1,9.289058,3.0804794
493,AIRE,8.459161,6.448804
494,AIRIM,10.938052,11.186654
495,AJAP1,12.183781,7.0146747
496,AJM1,8.762393,8.681899
497,AJUBA,7.719093,6.4100113
498,AK1,8.763557,0.5113044
499,AK2,9.043344,0.90066457
500,AK3,9.108001,1.017537
501,AK4,8.666565,1.1735786
502,AK4P3,8.634343,1.2333695
503,AK5,10.115694,4.237279
504,AK6,8.926346,0.92463285
505,AK7,9.25889,3.1008587
506,AK8,10.326545,4.0733743
507,AK9,10.454382,7.2121925
508,AKAIN1,8.509296,5.3581357
509,AKAP1,8.949948,7.931223
510,AKAP10,9.347418,6.698216
511,AKAP11,9.817079,10.781746
512,AKAP12,8.485903,8.921155
513,AKAP13,9.265835,9.978406
514,AKAP14,10.612376,11.845301
515,AKAP17A,7.7025995,4.4387317
516,AKAP3,10.465829,10.722017
517,AKAP4,10.241701,10.679845
518,AKAP5,8.762965,8.094514
519,AKAP6,9.766397,10.664769
520,AKAP7,9.177199,4.69089
521,AKAP8,7.7427053,7.207668
522,AKAP8L,7.767078,7.1460586
523,AKAP9,10.025109,8.927719
524,AKIP1,7.9462533,4.4331803
525,AKIRIN1,6.7621093,3.233123
526,AKIRIN2,6.583941,3.0668638
527,AKNA,9.191489,9.986913
528,AKNAD1,9.718047,10.92872
529,AKR1A1,9.778004,1.0280182
530,AKR1B1,9.040019,0.51753867
531,AKR1B10,9.016766,0.42094463
532,AKR1B15,9.305759,0.50481826
533,AKR1C1,9.312901,0.42361686
534,AKR1C2,9.323413,0.39768702
535,AKR1C3,9.380591,0.35565573
536,AKR1C4,9.424738,0.3980317
537,AKR1C8,9.355436,0.80715287
538,AKR1D1,9.482693,0.5876442
539,AKR1E2,9.561375,1.138246
540,AKR7A2,9.8912735,1.3750324
541,AKR7A3,9.86845,1.3060275
542,AKR7L,9.890856,1.3758414
543,AKT1,7.7348585,0.786524
544,AKT1S1,10.047403,10.328904
545,AKT2,7.8145857,0.97225165
546,AKT3,7.8291187,1.017717
547,AKTIP,9.619817,4.9946275
548,ALAD,9.554287,0.97761697
549,ALAS1,9.831516,2.7359023
550,ALAS2,9.917276,2.498015
551,ALB,10.81649,9.223266
552,ALCAM,13.552529,6.5915055
553,ALDH16A1,11.177724,5.4700484
554,ALDH18A1,10.213704,2.1840603
555,ALDH1A1,9.413937,0.5495403
556,ALDH1A2,9.445817,0.5246288
557,ALDH1A3,9.505819,0.5577137
558,ALDH1B1,9.444719,0.5280259
559,ALDH1L1,10.062249,1.5121032
560,ALDH1L2,10.09789,1.6969625
561,ALDH2,9.430072,0.50934166
562,ALDH3A1,9.665868,0.9894581
563,ALDH3A2,9.694345,1.2862306
564,ALDH3B1,9.194867,0.99305606
565,ALDH3B2,9.595835,1.194065
566,ALDH4A1,9.585213,0.89908373
567,ALDH5A1,9.459305,1.001021
568,ALDH6A1,9.569032,0.7741664
569,ALDH7A1,9.544491,0.7581934
570,ALDH8A1,9.622533,0.7419494
571,ALDH9A1,9.585034,0.69032925
572,ALDOA,8.423432,0.55672276
573,ALDOB,9.102376,0.8348211
574,ALDOC,8.775654,0.56604964
575,ALG1,10.198942,2.4390786
576,ALG10,12.529656,2.291666
577,ALG10B,12.610287,2.3196368
578,ALG11,10.122358,2.191459
579,ALG12,12.365521,1.3919462
580,ALG13,8.754028,7.861652
581,ALG14,11.804042,0.91524297
582,ALG1L2,14.523601,9.283175
583,ALG2,10.271838,1.9694011
584,ALG3,12.217526,1.4246148
585,ALG5,9.572024,1.4733444
586,ALG6,12.2073345,1.9343483
587,ALG8,12.123833,1.8976008
588,ALG9,12.055899,1.8844516
589,ALK,12.760072,6.4253454
590,ALKAL1,9.759215,12.123474
591,ALKAL2,9.949946,9.629831
592,ALKBH1,10.266783,4.157838
593,ALKBH2,9.540917,2.060367
594,ALKBH3,9.4917755,3.1249576
595,ALKBH4,10.756126,4.5320477
596,ALKBH5,9.214173,4.7243667
597,ALKBH6,10.741651,3.0425522
598,ALKBH7,10.695798,3.1724331
599,ALKBH8,9.628044,3.3343446
600,ALLC,10.551342,4.03022
601,ALMS1,8.525801,10.074038
602,ALOX12,10.990373,4.513194
603,ALOX12B,10.99727,4.483919
604,ALOX15,10.985958,4.51448
605,ALOX15B,11.022146,4.5159135
606,ALOX5,10.954243,4.420294
607,ALOX5AP,12.412068,1.4930307
608,ALOXE3,11.026704,4.493001
609,ALPG,13.187108,3.9187827
610,ALPI,13.147953,3.870872
611,ALPK1,10.571886,10.192355
612,ALPK2,9.572351,10.90468
613,ALPK3,8.426543,8.060049
614,ALPL,13.517607,3.9242916
615,ALPP,13.207602,3.96491
616,ALS2,10.217299,6.5948963
617,ALS2CL,11.357866,7.240538
618,ALX1,7.2281537,5.934899
619,ALX3,7.105801,6.2905445
620,ALX4,5.7329965,4.863894
621,ALYREF,6.1635036,2.9516888
622,AMACR,9.784679,0.94550997
623,AMBN,8.763218,9.867723
624,AMBP,13.629827,5.6571074
625,AMBRA1,8.80744,8.838951
626,AMD1,9.600555,2.730382
627,AMDHD1,9.726177,1.000322
628,AMDHD2,9.649919,1.4489806
629,AMELX,8.7154875,9.77189
630,AMELY,8.741937,9.785808
631,AMER1,8.925879,9.254252
632,AMER2,7.2497306,5.4426246
633,AMER3,9.290395,10.26546
634,AMFR,11.794289,1.823995
635,AMH,11.56566,7.728587
636,AMHR2,11.781446,6.5260725
637,AMIGO1,12.912272,6.164731
638,AMIGO2,13.216141,7.149355
639,AMIGO3,12.13087,6.1423216
640,AMMECR1,7.5618343,3.6637115
641,AMMECR1L,8.538272,4.003472
642,AMN,12.046239,4.9385433
643,AMN1,10.761939,5.98775
644,AMOT,7.1833186,5.9133434
645,AMOTL1,7.6285934,6.001734
646,AMOTL2,7.367619,5.3267713
647,AMPD1,10.755874,4.2066383
648,AMPD2,10.4439335,3.9425426
649,AMPD3,10.693232,3.9359548
650,AMPH,6.4814553,2.9621258
651,AMT,9.484982,1.2696385
652,AMTN,8.749232,9.8127
653,AMY1A,4.1820126,-0.2971175
654,AMY1B,4.181852,-0.29730856
655,AMY1C,4.1818037,-0.2971956
656,AMY2A,4.1778135,-0.2984878
657,AMY2B,4.1758814,-0.29935622
658,AMZ1,11.420602,7.803735
659,AMZ2,10.480246,5.838629
660,ANAPC1,10.77741,7.9380126
661,ANAPC10,7.8617277,0.87655044
662,ANAPC11,7.4643087,0.47189963
663,ANAPC13,10.230206,12.046054
664,ANAPC15,6.316644,2.6998873
665,ANAPC16,10.158046,11.591418
666,ANAPC2,10.796523,6.3616757
667,ANAPC4,11.032825,9.164008
668,ANAPC5,11.073497,9.368844
669,ANAPC7,10.868773,7.2244124
670,ANG,14.386238,5.1459923
671,ANGEL1,9.962896,7.308658
672,ANGEL2,9.807645,5.268055
673,ANGPT1,13.531143,5.1425953
674,ANGPT2,13.5585985,5.174587
675,ANGPT4,12.751349,5.9898705
676,ANGPTL1,13.636531,6.393244
677,ANGPTL2,13.593179,6.3112884
678,ANGPTL3,13.597187,5.2042437
679,ANGPTL4,12.24409,5.4493923
680,ANGPTL5,13.300366,7.5652385
681,ANGPTL6,12.131186,6.0449963
682,ANGPTL7,13.762943,6.1680694
683,ANGPTL8,11.773578,5.2702646
684,ANHX,8.504157,6.2823257
685,ANK1,9.148655,4.7892895
686,ANK2,6.810068,2.6117442
687,ANK3,6.921577,2.7005403
688,ANKAR,11.02375,9.730683
689,ANKDD1A,10.818166,5.779238
690,ANKDD1B,10.773323,6.0557404
691,ANKEF1,10.887525,8.590041
692,ANKFN1,10.570488,10.427606
693,ANKFY1,10.947368,6.461746
694,ANKH,13.77115,2.6359699
695,ANKHD1,7.534145,5.3600955
696,ANKIB1,10.276689,7.6276035
697,ANKK1,10.887548,6.071153
698,ANKLE1,11.085665,6.247764
699,ANKLE2,8.967762,6.66071
700,ANKMY1,10.920628,7.9598904
701,ANKMY2,10.645115,7.8560205
702,ANKRA2,10.224667,7.983717
703,ANKRD1,9.448882,5.1858845
704,ANKRD10,8.317178,7.2626557
705,ANKRD11,8.7110195,9.208782
706,ANKRD12,9.180357,9.623399
707,ANKRD13A,9.222306,3.779633
708,ANKRD13B,8.140001,3.609783
709,ANKRD13C,9.11826,4.260157
710,ANKRD13C-DT,9.429576,13.405089
711,ANKRD13D,8.167814,3.4357328
712,ANKRD16,10.456885,3.2132945
713,ANKRD17,7.1405897,4.94145
714,ANKRD18A,10.061889,8.845892
715,ANKRD18B,10.026807,8.839894
716,ANKRD19P,10.4029255,4.755582
717,ANKRD2,9.442297,5.171945
718,ANKRD20A1,9.951637,8.802376
719,ANKRD20A12P,10.313163,9.866676
720,ANKRD20A2P,9.936678,8.765069
721,ANKRD20A3P,9.975752,8.78108
722,ANKRD20A4P,9.943682,8.793125
723,ANKRD20A5P,10.275318,4.449484
724,ANKRD20A8P,9.960433,8.799014
725,ANKRD22,10.970396,6.2790475
726,ANKRD23,10.282547,5.484607
727,ANKRD24,8.663065,5.380646
728,ANKRD26,9.909322,8.723462
729,ANKRD26P1,9.466305,8.077874
730,ANKRD27,10.593139,7.5102944
731,ANKRD28,10.987068,6.4358573
732,ANKRD29,10.964019,6.2942977
733,ANKRD30A,8.624444,9.321126
