,gene_symbol,UMAP 0,UMAP 1
336,ADGRE4P,10.246383,10.224319
337,ADGRE5,10.26168,10.164411
338,ADGRF1,10.364243,10.2007475
339,ADGRF2P,10.316449,10.186783
340,ADGRF3,10.4068775,10.181913
341,ADGRF4,10.31174,10.184087
342,ADGRF5,10.673398,10.066772
343,ADGRG1,10.3312235,10.168423
344,ADGRG2,4.584664,6.652853
345,ADGRG3,10.296538,10.183543
346,ADGRG4,7.6731687,8.575756
347,ADGRG5,10.274859,10.189139
348,ADGRG6,10.588116,10.408992
349,ADGRG7,10.346501,10.198932
350,ADGRL1,10.282906,10.272699
351,ADGRL2,10.23282,10.239228
352,ADGRL3,10.320916,10.297298
353,ADGRL4,10.295893,10.185522
354,ADGRV1,11.057057,10.186631
355,ADH1A,14.389132,2.1198206
356,ADH1B,14.388575,2.1194932
357,ADH1C,14.389373,2.119674
358,ADH4,14.3925,2.1191018
359,ADH5,14.389295,2.1174793
360,ADH6,14.378858,2.1220412
361,ADH7,14.362635,2.118921
362,ADHFE1,4.828805,2.9886305
363,ADI1,6.3688903,3.1073658
364,ADIG,12.372973,-0.046709195
365,ADIPOQ,7.009188,14.5419235
366,ADIPOR1,2.6754138,5.8091483
367,ADIPOR2,2.544767,5.8673925
368,ADIRF,12.781812,0.8018575
369,ADISSP,8.40088,2.4083846
370,ADK,5.632785,2.6879625
371,ADM,11.276541,0.15938562
372,ADM2,11.562313,-0.56598157
373,ADM5,11.591159,-0.5760175
374,ADNP,7.458241,9.555908
375,ADNP2,7.504457,9.624632
376,ADO,6.504008,3.1631906
377,ADORA1,8.051247,-3.1629534
378,ADORA2A,15.634512,15.422208
379,ADORA2A-AS1,11.269756,0.7012097
380,ADORA2B,8.052124,-3.1618567
381,ADORA3,8.053319,-3.1604729
382,ADPGK,6.5445356,4.345242
383,ADPRH,5.4067216,2.9042077
384,ADPRHL1,5.3988647,2.872433
385,ADPRM,5.8317113,3.3184297
386,ADPRS,5.352793,2.8865361
387,ADRA1A,15.5877495,15.350701
388,ADRA1B,15.510427,15.172599
389,ADRA1D,15.493335,15.163691
390,ADRA2A,15.521393,15.1662035
391,ADRA2B,15.543142,15.2133875
392,ADRA2C,15.549059,15.247392
393,ADRB1,15.541697,15.26052
394,ADRB2,15.644139,15.448754
395,ADRB3,15.654703,15.454606
396,ADRM1,9.384097,2.8891892
397,ADSL,4.688686,2.9683812
398,ADSS1,4.779942,2.907257
399,ADSS2,4.822355,3.0556114
400,ADTRP,2.2446015,6.0035057
401,AEBP1,7.8673577,7.9998302
402,AEBP2,5.023295,8.8968935
403,AEN,6.9726014,3.202671
404,AFAP1,7.377912,7.749254
405,AFAP1L1,7.343117,7.917037
406,AFAP1L2,7.3011737,8.108464
407,AFDN,8.595364,8.7446575
408,AFDN-DT,11.223088,0.62513256
409,AFF1,7.365659,10.59854
410,AFF2,7.3769536,10.66113
411,AFF3,7.3789,10.533625
412,AFF4,7.3585443,10.519291
413,AFG1L,6.3137765,3.179733
414,AFG2A,7.085558,5.629285
415,AFG2B,6.990623,5.5881314
416,AFG3L2,7.028163,5.6407337
417,AFM,9.780968,5.1063876
418,AFMID,5.7495766,2.2121758
419,AFP,9.765122,5.119207
420,AFTPH,6.988645,10.344618
421,AGA,5.180776,2.5879235
422,AGAP1,8.468747,6.095964
423,AGAP11,8.463438,4.9599805
424,AGAP2,7.5967183,8.416134
425,AGAP3,8.471446,6.2086015
426,AGAP4,8.437198,5.027638
427,AGAP5,8.582606,4.937327
428,AGAP6,8.47741,4.9462924
429,AGAP7P,8.5948515,4.916113
430,AGAP9,8.457877,5.2086034
431,AGBL1,8.302238,6.9866757
432,AGBL2,8.2298565,7.386651
433,AGBL3,8.303458,7.807947
434,AGBL4,6.2347302,3.940619
435,AGBL5,8.35101,7.8867617
436,AGER,13.223979,9.955267
437,AGFG1,6.3334255,8.748814
438,AGFG2,6.2008204,8.615172
439,AGGF1,7.1600904,7.754466
440,AGK,6.0211325,3.4353921
441,AGL,5.453429,5.339744
442,AGMAT,5.5534735,2.626739
443,AGMO,1.8263997,6.4946365
444,AGO1,6.916804,5.844598
445,AGO2,6.8939247,5.8897843
446,AGO3,6.9115644,5.8571386
447,AGO4,6.892177,5.8703275
448,AGPAT1,5.588778,1.8304679
449,AGPAT2,5.6168103,1.8914216
450,AGPAT3,5.5211453,1.6814439
451,AGPAT4,5.5122566,1.6704842
452,AGPAT4-IT1,11.234364,0.69242924
453,AGPAT5,5.521562,1.6603069
454,AGPS,4.704767,3.4341464
455,AGR2,6.760723,2.0273771
456,AGR3,6.7739906,2.1049578
457,AGRN,10.875679,10.4449215
458,AGRP,9.339095,0.09468354
459,AGT,4.331828,16.922892
460,AGTPBP1,8.220025,7.1853266
461,AGTR1,15.808824,15.795639
462,AGTR2,15.830867,15.871376
463,AGTRAP,1.7031,4.677894
464,AGXT,4.489304,2.82084
465,AGXT2,4.448411,3.009771
466,AHCTF1,8.029358,10.4881315
467,AHCY,4.810139,2.5432675
468,AHCYL1,4.731319,3.1148908
469,AHCYL2,7.2042947,5.266594
470,AHDC1,7.4628353,11.544216
471,AHI1,8.221854,8.160947
472,AHI1-DT,10.939963,-1.4701456
473,AHNAK,8.30801,11.2875395
474,AHNAK2,7.4450836,11.789995
475,AHR,7.894336,8.410394
476,AHRR,7.4074407,8.629152
477,AHSA1,7.6081243,2.076314
478,AHSA2P,7.6309805,2.0593135
479,AHSG,0.5287585,8.214003
480,AHSP,10.861965,1.6576976
481,AICDA,6.30677,1.4966437
482,AIDA,7.999226,2.849991
483,AIF1,11.13936,3.6152992
484,AIF1L,11.089502,3.605942
485,AIFM1,5.608675,3.6661165
486,AIFM2,5.361561,3.1911933
487,AIFM3,5.2432103,3.3664045
488,AIG1,2.2343652,5.969343
489,AIM2,7.5716367,2.9463227
490,AIMP1,7.2924786,2.4609268
491,AIMP2,6.870575,3.107248
492,AIP,6.9225206,2.803283
493,AIPL1,6.976996,2.944555
494,AIRE,6.24814,8.210029
495,AIRIM,10.223855,1.8756949
496,AJAP1,10.041158,-1.2221792
497,AJM1,7.2024236,9.276853
498,AJUBA,8.910284,4.6517982
499,AK1,5.8787537,2.1115458
500,AK2,5.859159,2.1830432
501,AK3,5.820744,2.0958068
502,AK4,5.866908,2.1223166
503,AK5,5.631661,3.317331
504,AK6,5.9516973,2.2654135
505,AK7,6.9373846,4.6665416
506,AK8,5.686339,3.0348046
507,AK9,8.9604435,7.8641796
508,AKAIN1,12.837374,0.29880333
509,AKAP1,7.0848513,8.958245
510,AKAP10,8.51408,5.2021623
511,AKAP11,7.3274145,10.86743
512,AKAP12,7.47081,11.681126
513,AKAP13,8.410375,8.618583
514,AKAP14,9.887936,1.6748981
515,AKAP17A,8.032293,8.301743
516,AKAP2,6.731098,9.775889
517,AKAP3,7.1057477,8.88382
518,AKAP4,7.6463614,8.450615
519,AKAP5,10.237176,-1.4896975
520,AKAP6,7.451583,10.847082
521,AKAP7,6.746298,3.3413696
522,AKAP8,6.438137,8.865456
523,AKAP8L,6.3879747,8.768133
524,AKAP9,6.1938405,10.9540615
525,AKIP1,11.176526,0.6212356
526,AKIRIN1,11.166033,0.15714365
527,AKIRIN2,11.015168,0.024502484
528,AKNA,7.162445,10.692154
529,AKNAD1,6.5871634,9.493757
530,AKR1A1,3.9310691,1.2462479
531,AKR1B1,3.9300697,1.238244
532,AKR1B10,3.9330554,1.2381139
533,AKR1B15,3.9279644,1.2357876
534,AKR1C1,3.9260266,1.2366958
535,AKR1C2,3.9299119,1.2397512
536,AKR1C3,3.9293838,1.2398322
537,AKR1C4,3.9273531,1.2360594
538,AKR1C8,3.9206116,1.2323265
539,AKR1D1,3.9329395,1.244003
540,AKR1E2,3.928803,1.2353516
541,AKR7A2,3.9680407,1.2816958
542,AKR7A3,3.9496956,1.2609859
543,AKR7L,3.944265,1.2622626
544,AKT1,11.442481,5.3726735
545,AKT1S1,10.49012,-0.072318226
546,AKT2,11.445601,5.322351
547,AKT3,11.473659,5.4478626
548,AKTIP,8.500885,3.1869872
549,ALAD,5.1884365,2.447253
550,ALAS1,4.4500966,3.111486
551,ALAS2,4.414624,3.1072876
552,ALB,9.775501,5.1028404
553,ALCAM,12.543912,9.990416
554,ALDH16A1,4.2320027,3.3501148
555,ALDH18A1,4.746482,3.4678612
556,ALDH1A1,4.1223116,2.9228024
557,ALDH1A2,4.1361346,2.9346836
558,ALDH1A3,4.1168075,2.9287124
559,ALDH1B1,4.130745,2.9331698
560,ALDH1L1,4.4119835,3.4966824
561,ALDH1L2,4.3914046,3.5252886
562,ALDH2,4.1573057,2.9294806
563,ALDH3A1,4.177047,2.9596364
564,ALDH3A2,4.1896825,2.9743795
565,ALDH3B1,4.1807427,2.9477239
566,ALDH3B2,4.159329,2.963857
567,ALDH4A1,4.2529926,3.0648348
568,ALDH5A1,4.1648297,2.9656267
569,ALDH6A1,4.2243032,2.9616966
570,ALDH7A1,4.2199326,2.9947014
571,ALDH8A1,4.1348805,2.9447963
572,ALDH9A1,4.145995,2.9153357
573,ALDOA,5.0305448,2.4508116
574,ALDOB,5.038527,2.4544275
575,ALDOC,5.0583797,2.4492571
576,ALG1,5.5420775,2.7936196
577,ALG10,3.9829576,5.6353264
578,ALG10B,3.9913607,5.6315265
579,ALG11,5.602733,2.8342223
580,ALG12,4.0028133,5.6377254
581,ALG13,7.983905,9.406322
582,ALG14,5.653273,2.581096
583,ALG1L2,6.343515,2.7037635
584,ALG2,5.513803,2.5390985
585,ALG3,3.971424,5.637134
586,ALG5,4.9865737,2.0093827
587,ALG6,3.983015,5.617577
588,ALG8,4.026061,5.632876
589,ALG9,4.1194644,5.656806
590,ALK,10.804681,10.107144
591,ALKAL1,10.732759,0.852583
592,ALKAL2,11.5403805,0.7596888
593,ALKBH1,6.6111827,3.2815516
594,ALKBH2,6.486509,3.0598037
595,ALKBH3,6.5522537,3.138063
596,ALKBH4,6.4318986,3.2006607
597,ALKBH5,7.265724,3.498193
598,ALKBH6,6.4239764,3.1194844
599,ALKBH7,6.425729,3.1423843
600,ALKBH8,7.046348,4.6863394
601,ALLC,7.2658,3.1365812
602,ALMS1,7.3400784,11.160149
603,ALOX12,15.875198,-3.606999
604,ALOX12B,15.874098,-3.6061385
605,ALOX15,15.875454,-3.60723
606,ALOX15B,15.875546,-3.6073308
607,ALOX5,15.875592,-3.6074052
608,ALOX5AP,2.1451888,5.8683457
609,ALOXE3,15.876034,-3.6076524
610,ALPG,0.7685444,7.0546994
611,ALPI,0.77194315,7.0541143
612,ALPK1,8.209386,9.00995
613,ALPK2,7.7153144,11.292862
614,ALPK3,7.879919,10.406268
615,ALPL,0.7835537,7.0533705
616,ALPP,0.7974692,7.075792
617,ALS2,9.204151,7.702683
618,ALS2CL,9.047949,6.8585653
619,ALX1,1.77364,0.7019342
620,ALX3,1.6250592,0.7609748
621,ALX4,1.5836118,0.7983589
622,ALYREF,9.834602,2.4169493
623,AMACR,4.7206435,2.6275465
624,AMBN,10.1461935,-1.5000069
625,AMBP,14.110073,8.955074
626,AMBRA1,7.9440656,9.594472
627,AMD1,6.230345,2.6692238
628,AMDHD1,5.283425,2.5665128
629,AMDHD2,5.468972,2.6072423
630,AMELX,11.089665,-0.9847167
631,AMELY,10.7735,-1.521767
632,AMER1,7.1190963,10.663474
633,AMER2,6.4779387,9.797519
634,AMER3,6.592655,9.955841
635,AMFR,4.0363245,6.403113
636,AMH,9.0644245,6.1023145
637,AMHR2,11.314211,5.9001074
638,AMIGO1,11.958014,9.140368
639,AMIGO2,11.922549,9.131357
640,AMIGO3,11.931126,9.105969
641,AMMECR1,7.394969,3.3882778
642,AMMECR1L,7.322115,3.2738507
643,AMN,12.771342,10.139599
644,AMN1,11.49412,7.434404
645,AMOT,6.8496056,10.485396
646,AMOTL1,6.4910955,10.213662
647,AMOTL2,6.2836995,10.159923
648,AMPD1,7.445688,5.7902894
649,AMPD2,7.4457526,5.829211
650,AMPD3,7.3611164,5.641113
651,AMPH,7.69697,8.765584
652,AMT,5.167464,2.9098709
653,AMTN,11.071262,-0.92696136
654,AMY1A,5.045405,4.3709407
655,AMY1B,5.0336576,4.363802
656,AMY1C,5.0029593,4.332811
657,AMY2A,5.0360627,4.367123
658,AMY2B,5.0226407,4.36472
659,AMZ1,7.1431603,4.6602015
660,AMZ2,6.8127785,3.343013
661,ANAPC1,9.237023,7.811637
662,ANAPC10,7.508694,3.193664
663,ANAPC11,8.596215,2.8706057
664,ANAPC13,12.156678,0.020428501
665,ANAPC15,12.033147,-0.7028109
666,ANAPC16,12.158191,0.90605843
667,ANAPC2,9.690393,6.8793545
668,ANAPC4,9.001729,6.9923034
669,ANAPC5,9.893128,5.4037905
670,ANAPC7,9.849339,5.5814085
671,ANG,9.2949095,0.5113786
672,ANGEL1,7.26095,4.7312055
673,ANGEL2,7.1517596,4.2109785
674,ANGPT1,13.678615,7.813188
675,ANGPT2,13.658941,7.8353915
676,ANGPT4,13.690189,7.8073397
677,ANGPTL1,13.672319,7.8108797
678,ANGPTL2,13.679293,7.813442
679,ANGPTL3,13.694194,7.7965198
680,ANGPTL4,13.706249,7.801273
681,ANGPTL5,13.7268505,7.7788043
682,ANGPTL6,13.705348,7.796591
683,ANGPTL7,13.7154875,7.7892623
684,ANGPTL8,12.11738,1.5131835
685,ANHX,9.782318,3.0865495
686,ANK1,8.476631,7.1967697
687,ANK2,7.457223,11.484021
688,ANK3,7.414043,11.187502
689,ANKAR,9.639593,7.392642
690,ANKDD1A,10.344899,5.165963
691,ANKDD1B,10.271189,5.287012
692,ANKEF1,9.854822,6.207188
693,ANKFN1,8.317535,5.7694006
694,ANKFY1,9.825336,6.3175225
695,ANKH,2.1512587,11.853783
696,ANKHD1,7.9940147,10.533398
697,ANKIB1,8.647345,7.726201
698,ANKK1,9.893349,6.211787
699,ANKLE1,8.272926,6.25894
700,ANKLE2,8.077459,7.7346344
701,ANKMY1,8.369807,7.077337
702,ANKMY2,8.235378,3.557167
703,ANKRA2,10.153101,4.975165
704,ANKRD1,10.361022,4.9482594
705,ANKRD10,6.212739,8.350783
706,ANKRD11,7.4842205,11.740395
707,ANKRD12,7.492345,11.5653305
708,ANKRD13A,8.222037,5.512581
709,ANKRD13B,8.235821,5.6211376
710,ANKRD13C,8.16584,5.483244
711,ANKRD13C-DT,12.302574,0.39869317
712,ANKRD13D,8.254933,5.5087833
713,ANKRD16,10.419663,5.0499153
714,ANKRD17,7.953966,10.513174
715,ANKRD18A,6.1592917,10.81503
716,ANKRD18B,6.1663127,10.796368
717,ANKRD19P,10.390742,5.0286393
718,ANKRD2,10.233718,4.955743
719,ANKRD20A1,6.166318,10.720782
720,ANKRD20A12P,12.117347,1.8520755
721,ANKRD20A2P,6.150112,10.72872
722,ANKRD20A3P,6.163269,10.694255
723,ANKRD20A4P,6.1767607,10.69912
724,ANKRD20A5P,10.330782,4.979116
725,ANKRD20A8P,6.1950274,10.637391
726,ANKRD22,10.383815,5.022988
727,ANKRD23,10.254845,4.9861445
728,ANKRD24,8.421343,8.083195
729,ANKRD26,6.369256,11.064527
