,gene_symbol,UMAP 0,UMAP 1
238,ACY3,4.3083887,5.26915
239,ACYP1,5.4894676,4.109291
240,ACYP2,5.4739356,4.007654
241,ADA,5.450742,6.8006277
242,ADA2,5.497104,6.80192
243,ADAD1,5.5143557,6.855587
244,ADAD2,5.5013304,6.8592787
245,ADAL,5.4572005,6.810555
246,ADAM10,12.774714,11.258814
247,ADAM11,12.772495,11.257272
248,ADAM12,12.776453,11.258196
249,ADAM15,12.775594,11.261096
250,ADAM17,12.774686,11.260057
251,ADAM18,12.773518,11.260576
252,ADAM19,12.77607,11.261401
253,ADAM2,12.772329,11.259565
254,ADAM20,12.774226,11.260981
255,ADAM21,12.771867,11.258953
256,ADAM22,12.77369,11.260072
257,ADAM23,12.769375,11.258611
258,ADAM28,12.775304,11.262037
259,ADAM29,12.743661,11.286631
260,ADAM30,12.7696085,11.257364
261,ADAM32,12.775359,11.261574
262,ADAM33,12.771088,11.257067
263,ADAM7,12.77381,11.261919
264,ADAM8,12.773236,11.259881
265,ADAM9,12.775942,11.264354
266,ADAMDEC1,12.774206,11.261022
267,ADAMTS1,22.924622,7.5986557
268,ADAMTS10,22.924974,7.598918
269,ADAMTS12,22.924944,7.598644
270,ADAMTS13,22.925413,7.5988293
271,ADAMTS14,22.92544,7.599071
272,ADAMTS15,22.925379,7.598654
273,ADAMTS16,22.924883,7.598733
274,ADAMTS17,22.926313,7.599174
275,ADAMTS18,22.926083,7.5988097
276,ADAMTS19,22.92515,7.599152
277,ADAMTS2,22.926083,7.5990667
278,ADAMTS20,22.922646,7.599919
279,ADAMTS3,22.923729,7.5988255
280,ADAMTS4,22.925758,7.5988216
281,ADAMTS5,22.924864,7.5992966
282,ADAMTS6,22.92483,7.5992103
283,ADAMTS7,22.924328,7.5984764
284,ADAMTS8,22.925346,7.5985293
285,ADAMTS9,22.92314,7.5994396
286,ADAMTSL1,22.922953,7.59771
287,ADAMTSL2,22.922743,7.5974665
288,ADAMTSL3,22.922487,7.597157
289,ADAMTSL4,22.919584,7.5965796
290,ADAMTSL5,22.922754,7.59727
291,ADAP1,8.763871,8.90987
292,ADAP2,8.752372,8.904208
293,ADAR,5.4392643,6.8662863
294,ADARB1,5.4714947,6.857939
295,ADARB2,5.463371,6.9123187
296,ADAT1,5.438106,6.87071
297,ADAT2,5.468773,6.8377132
298,ADAT3,5.461806,6.850353
299,ADCK1,8.9955225,6.922389
300,ADCK2,9.023512,6.962669
301,ADCK5,8.97056,6.9786983
302,ADCY1,4.0624013,2.075762
303,ADCY10,4.0646276,2.084013
304,ADCY2,4.0625024,2.07156
305,ADCY3,4.056268,2.068441
306,ADCY4,4.0556827,2.067818
307,ADCY5,4.0600443,2.0686915
308,ADCY6,4.0626507,2.0688362
309,ADCY7,4.063411,2.0705497
310,ADCY8,4.0555415,2.0690296
311,ADCY9,4.054869,2.0671837
312,ADCYAP1,4.095142,2.0883007
313,ADCYAP1R1,7.4936743,0.59157425
314,ADD1,12.352011,-1.6872742
315,ADD2,12.354542,-1.6983385
316,ADD3,12.3507395,-1.6895075
317,ADGB,9.31852,1.7432575
318,ADGRA1,8.052443,1.3171986
319,ADGRA2,8.037951,1.3227419
320,ADGRA3,8.093029,1.338565
321,ADGRB1,8.072971,1.3597411
322,ADGRB2,8.0999775,1.3314005
323,ADGRB3,8.125027,1.3831689
324,ADGRD1,8.054702,1.3379153
325,ADGRD2,8.034,1.3176079
326,ADGRE1,8.145786,1.4013797
327,ADGRE2,8.16151,1.4669194
328,ADGRE3,8.177029,1.4812826
329,ADGRE5,8.195463,1.5180504
330,ADGRF1,8.055833,1.3466038
331,ADGRF2,8.053061,1.3481513
332,ADGRF3,8.090492,1.3812183
333,ADGRF4,8.066649,1.3162496
334,ADGRF5,8.053144,1.3313255
335,ADGRG1,8.062942,1.3345422
336,ADGRG2,8.123529,1.3982749
337,ADGRG3,8.014013,1.3581147
338,ADGRG4,8.061398,1.2883611
339,ADGRG5,8.061274,1.3008665
340,ADGRG6,8.108908,1.3764402
341,ADGRG7,8.06033,1.312905
342,ADGRL1,8.072731,1.3517085
343,ADGRL2,8.080592,1.3578871
344,ADGRL3,8.062106,1.3383182
345,ADGRL4,8.060705,1.3485587
346,ADGRV1,8.071375,1.3505993
347,ADH1A,3.1423562,5.911702
348,ADH1B,3.178603,5.9099784
349,ADH1C,3.1422207,5.9079404
350,ADH4,3.1529312,5.909258
351,ADH5,3.167675,5.9082756
352,ADH6,3.1441798,5.911511
353,ADH7,3.1429756,5.910024
354,ADHFE1,3.1394436,5.8993387
355,ADI1,3.8767908,6.0468245
356,ADIG,8.04813,1.1267728
357,ADIPOQ,7.71238,1.0288664
358,ADIPOR1,7.7715807,1.0299566
359,ADIPOR2,7.731859,1.0748835
360,ADIRF,7.946321,1.1371348
361,ADK,6.6667876,6.549653
362,ADM,8.319091,0.9972109
363,ADM2,8.08409,0.9698841
364,ADM5,8.394067,1.1221582
365,ADNP,8.1426935,0.7645371
366,ADNP2,4.008129,-4.573211
367,ADO,4.1915474,6.4664874
368,ADORA1,7.798952,1.020908
369,ADORA2A,7.837093,1.039597
370,ADORA2B,7.799573,1.0666834
371,ADORA3,7.769759,1.0504975
372,ADPGK,5.5845447,5.135031
373,ADPRH,8.177754,8.879257
374,ADPRHL1,8.221472,8.953036
375,ADPRM,5.8736367,4.902296
376,ADRA1A,7.788332,1.0057285
377,ADRA1B,7.785097,1.009797
378,ADRA1D,7.7749953,0.9949002
379,ADRA2A,7.784729,0.99375385
380,ADRA2B,7.796363,0.99806947
381,ADRA2C,7.780092,0.99336886
382,ADRB1,7.778295,0.9865351
383,ADRB2,7.775488,0.94309324
384,ADRB3,7.758323,0.9286374
385,ADRM1,8.43262,8.985284
386,ADSL,4.727663,5.716313
387,ADSS,14.089803,5.5304537
388,ADTRP,8.38827,9.023696
389,AEBP1,11.608095,2.6483676
390,AEBP2,12.061533,2.4296286
391,AEN,9.370995,5.5159183
392,AFAP1,10.634196,3.57581
393,AFAP1L1,10.637976,3.5394924
394,AFAP1L2,10.770476,3.667742
395,AFDN,10.734224,3.0324807
396,AFF1,12.423632,1.8113489
397,AFF2,12.474255,1.7519487
398,AFF3,12.396887,1.7833334
399,AFF4,12.527136,1.7284598
400,AFG1L,10.673834,4.0800905
401,AFG3L2,10.621429,4.108095
402,AFM,12.398559,4.65852
403,AFMID,4.2620025,5.4736233
404,AFP,9.268178,2.1060982
405,AFTPH,10.928043,4.0246105
406,AGA,4.616801,4.3995667
407,AGAP1,8.747943,8.907424
408,AGAP2,8.766258,8.908591
409,AGAP3,8.790941,8.909458
410,AGAP4,8.754113,8.894304
411,AGAP5,8.762145,8.918214
412,AGAP6,8.767097,8.907988
413,AGAP9,8.770355,8.909121
414,AGBL1,6.162174,3.6455448
415,AGBL2,6.1546726,3.5879118
416,AGBL3,6.1596875,3.6264179
417,AGBL4,6.1868153,3.5987508
418,AGBL5,6.1677794,3.6099548
419,AGER,17.134197,0.112842664
420,AGFG1,8.717654,8.905479
421,AGFG2,8.717601,8.921025
422,AGGF1,10.50408,1.9790334
423,AGK,5.68856,5.196347
424,AGL,4.5535555,4.430151
425,AGMAT,4.888166,5.679543
426,AGMO,4.897783,5.0497265
427,AGO1,14.797802,2.2518904
428,AGO2,14.848204,2.2406518
429,AGO3,14.846966,2.2459402
430,AGO4,14.832527,2.256966
431,AGPAT1,4.622293,4.959474
432,AGPAT2,4.6416855,4.927232
433,AGPAT3,4.643009,4.9307084
434,AGPAT4,4.618864,4.9394107
435,AGPAT5,4.6450796,4.9494925
436,AGPS,4.799286,5.2848177
437,AGR2,4.1778417,7.7226343
438,AGR3,4.1859884,7.723825
439,AGRN,9.741334,2.5336306
440,AGRP,8.437718,0.47391194
441,AGT,8.294193,1.3375825
442,AGTPBP1,6.327275,3.6316833
443,AGTR1,8.258876,1.2588594
444,AGTR2,8.218409,1.2549143
445,AGTRAP,8.291362,1.3230278
446,AGXT,4.765626,5.7580404
447,AGXT2,4.7862744,5.700198
448,AHCTF1,12.161921,1.4082834
449,AHCY,4.380794,5.790349
450,AHCYL1,4.237117,5.6482644
451,AHCYL2,4.4213595,5.7905545
452,AHDC1,11.852882,1.7634063
453,AHI1,12.568909,5.7599373
454,AHNAK,9.790263,7.9043846
455,AHNAK2,9.855421,7.8865666
456,AHR,11.174385,1.1526392
457,AHRR,11.226596,1.2013932
458,AHSA1,11.292408,8.404893
459,AHSG,9.147767,2.069913
460,AHSP,9.248201,2.1288903
461,AICDA,5.5237927,6.832208
462,AIDA,10.374709,5.561315
463,AIF1,10.432201,0.13738786
464,AIF1L,10.394384,0.17752779
465,AIFM1,9.323815,5.5135565
466,AIFM2,9.27646,5.4699144
467,AIFM3,9.286275,5.483273
468,AIG1,8.935607,1.5147171
469,AIM2,11.265632,-1.4741482
470,AIMP1,9.144774,5.3176217
471,AIMP2,5.265974,6.1820893
472,AIP,11.207046,1.1974968
473,AIPL1,11.123476,1.2152265
474,AIRE,10.8993435,0.57490426
475,AJAP1,8.663156,2.3289027
476,AJM1,8.695488,2.374684
477,AJUBA,11.447714,6.904193
478,AK1,6.655034,6.5271673
479,AK2,6.6671233,6.55674
480,AK3,6.687338,6.540031
481,AK4,6.6799583,6.5594654
482,AK5,6.659693,6.538506
483,AK6,6.7030535,6.57043
484,AK7,6.6717696,6.579585
485,AK8,6.6931486,6.5729694
486,AK9,6.662388,6.553209
487,AKAIN1,9.644622,7.809667
488,AKAP1,9.713145,7.943124
489,AKAP10,9.700871,7.922959
490,AKAP11,9.714027,7.9483814
491,AKAP12,9.708424,7.942323
492,AKAP13,9.722309,7.9612594
493,AKAP14,9.714463,7.9488235
494,AKAP17A,9.705555,7.931409
495,AKAP3,9.709091,7.9490356
496,AKAP4,9.71523,7.950913
497,AKAP5,9.746748,7.979517
498,AKAP6,9.715029,7.972828
499,AKAP7,9.698474,7.923107
500,AKAP8,9.712896,7.940404
501,AKAP8L,9.742786,7.9226904
502,AKAP9,9.720012,7.9526935
503,AKIP1,9.505891,7.3414316
504,AKIRIN1,9.717233,7.9038906
505,AKIRIN2,9.647391,7.6661415
506,AKNA,9.795598,7.964088
507,AKNAD1,9.967304,9.133087
508,AKR1A1,22.935398,3.7665339
509,AKR1B1,22.935879,3.7665088
510,AKR1B10,22.93605,3.766454
511,AKR1B15,22.936022,3.7663321
512,AKR1C1,22.934828,3.7663295
513,AKR1C2,22.934544,3.7667198
514,AKR1C3,22.936285,3.7663224
515,AKR1C4,22.936943,3.7642572
516,AKR1D1,22.934286,3.766859
517,AKR1E2,22.936058,3.7671452
518,AKR7A2,22.936266,3.7665694
519,AKR7A3,22.936264,3.7664988
520,AKR7L,22.93647,3.7664576
521,AKT1,9.094488,6.957977
522,AKT1S1,9.029961,6.934296
523,AKT2,9.091374,6.837777
524,AKT3,9.062714,6.934896
525,AKTIP,9.139211,6.921919
526,ALAD,3.668663,5.8926306
527,ALAS1,4.5916996,5.7052674
528,ALAS2,4.604258,5.653209
529,ALB,9.003419,2.2503042
530,ALCAM,8.469094,2.2326236
531,ALDH16A1,3.5099177,5.886252
532,ALDH18A1,3.677168,5.8865986
533,ALDH1A1,3.5083437,5.90143
534,ALDH1A2,3.5234437,5.966143
535,ALDH1A3,3.45554,5.8924136
536,ALDH1B1,3.4690206,5.8870964
537,ALDH1L1,3.5043297,5.947285
538,ALDH1L2,3.465206,5.93406
539,ALDH2,3.546756,5.902079
540,ALDH3A1,3.4902883,5.9441257
541,ALDH3A2,3.4583695,5.911562
542,ALDH3B1,3.4600117,5.911879
543,ALDH3B2,3.4398713,5.8838334
544,ALDH4A1,3.5056846,5.9598527
545,ALDH5A1,3.629699,5.8981686
546,ALDH6A1,3.6158853,5.894914
547,ALDH7A1,3.5680811,5.883036
548,ALDH8A1,3.4952412,5.8895855
549,ALDH9A1,3.5135062,5.8966746
550,ALDOA,3.5824642,5.89889
551,ALDOB,3.5033855,5.871505
552,ALDOC,3.600523,5.88398
553,ALG1,4.7443786,4.5709534
554,ALG10,4.632132,4.506076
555,ALG10B,4.624839,4.5005093
556,ALG11,4.825853,4.5874314
557,ALG12,4.710255,4.5236735
558,ALG13,4.5662055,4.407744
559,ALG14,4.5542397,4.443122
560,ALG1L2,4.761821,4.565498
561,ALG2,4.7156744,4.5321074
562,ALG3,4.7892733,4.55886
563,ALG5,4.6375384,4.4877224
564,ALG6,4.6337175,4.4722495
565,ALG8,4.590045,4.444612
566,ALG9,4.7297735,4.5390205
567,ALK,9.315439,6.6675944
568,ALKAL1,9.15142,6.7429104
569,ALKAL2,9.09355,6.7876353
570,ALKBH1,3.4650695,5.816428
571,ALKBH2,3.4870715,5.839088
572,ALKBH3,3.473453,5.839491
573,ALKBH4,3.5353158,5.8144064
574,ALKBH5,3.4918954,5.815041
575,ALKBH6,3.5415673,5.749563
576,ALKBH7,3.473901,5.809147
577,ALKBH8,5.7679844,6.227721
578,ALLC,4.2824883,5.4828806
579,ALMS1,13.22969,5.587643
580,ALOX12,3.5038345,5.116098
581,ALOX12B,3.5056899,5.123089
582,ALOX15,3.5036054,5.1053023
583,ALOX15B,3.5012445,5.121581
584,ALOX5,3.5117576,5.0956817
585,ALOX5AP,3.5512502,5.0921054
586,ALOXE3,3.502169,5.108964
587,ALPG,5.535025,3.9995284
588,ALPI,5.538068,4.020974
589,ALPK1,8.91529,6.817085
590,ALPK2,8.940849,6.876311
591,ALPK3,8.960447,6.9152126
592,ALPL,5.5317855,4.015006
593,ALPP,5.560258,4.00323
594,ALS2,14.877464,-0.43519312
595,ALS2CL,10.549067,4.293542
596,ALX1,11.840949,-0.08649055
597,ALX3,11.895472,-0.0020971193
598,ALX4,11.802794,-0.04936172
599,ALYREF,12.452183,1.7374977
600,AMACR,4.016988,5.586575
601,AMBN,9.450097,2.9518805
602,AMBP,8.788902,2.2913108
603,AMBRA1,10.346155,7.218042
604,AMD1,4.811273,5.9244747
605,AMDHD1,4.344416,5.438749
606,AMDHD2,4.273283,5.405953
607,AMELX,9.506572,2.9479873
608,AMELY,9.457673,2.9207406
609,AMER1,11.475293,5.67041
610,AMER2,11.60776,5.6052294
611,AMER3,11.574767,5.6127024
612,AMFR,8.417539,2.7651074
613,AMH,9.934459,1.2572875
614,AMHR2,8.832487,0.61979246
615,AMIGO1,8.536212,2.232243
616,AMIGO2,8.526474,2.2239182
617,AMIGO3,8.542435,2.219628
618,AMMECR1,12.9090185,3.8875241
619,AMMECR1L,13.054373,4.1711907
620,AMN,15.617479,6.8245573
621,AMN1,12.392009,3.0963943
622,AMOT,8.541752,1.4784237
623,AMOTL1,8.573829,1.5304769
624,AMOTL2,8.549937,1.4711866
625,AMPD1,5.461347,6.7363815
626,AMPD2,5.4534335,6.6694484
627,AMPD3,5.4663596,6.7195983
628,AMPH,10.60861,4.656654
629,AMT,4.922258,5.8480587
630,AMTN,9.448341,2.943091
631,AMY1A,4.486858,4.4894056
632,AMY1B,4.515973,4.4904447
633,AMY1C,4.494324,4.4654894
634,AMY2A,4.5140777,4.499758
635,AMY2B,4.4540286,4.506991
636,AMZ1,12.743058,11.217801
637,AMZ2,12.740322,11.2152
638,ANAPC1,11.174557,6.089716
639,ANAPC10,11.149572,6.1429853
640,ANAPC11,11.145507,6.1240354
641,ANAPC13,11.1459255,6.09994
642,ANAPC15,11.131819,6.118654
643,ANAPC16,11.113687,6.135061
644,ANAPC2,11.112885,6.150954
645,ANAPC4,11.127185,6.137157
646,ANAPC5,11.164688,6.104536
647,ANAPC7,11.148248,6.1483846
648,ANG,8.521194,1.4328265
649,ANGEL1,12.782784,6.054289
650,ANGEL2,12.725111,6.012281
651,ANGPT1,8.553527,1.4192041
652,ANGPT2,8.527735,1.4231915
653,ANGPT4,8.53845,1.4269241
654,ANGPTL1,8.5374155,1.42242
655,ANGPTL2,8.528916,1.4244437
656,ANGPTL3,8.539119,1.4184825
657,ANGPTL4,8.524522,1.3839854
658,ANGPTL5,8.5477915,1.4187605
659,ANGPTL6,8.525887,1.4106508
660,ANGPTL7,8.528591,1.4101138
661,ANGPTL8,8.531357,1.3926896
662,ANHX,11.951501,0.17840259
663,ANK1,9.984235,9.265858
664,ANK2,9.956416,9.27187
665,ANK3,9.975938,9.261928
666,ANKAR,9.967846,9.296369
667,ANKDD1A,9.9626465,9.296129
668,ANKDD1B,9.961972,9.275166
669,ANKEF1,9.9638605,9.289416
670,ANKFN1,9.970632,9.2441025
671,ANKFY1,7.826716,7.5793796
672,ANKH,9.9374895,9.2584095
673,ANKHD1,9.957259,9.21975
674,ANKHD1-EIF4EBP3,13.53037,6.962337
675,ANKIB1,9.974093,9.2041445
676,ANKK1,9.979269,9.241391
677,ANKLE1,9.967394,9.241519
678,ANKLE2,9.980147,9.231917
679,ANKMY1,9.944651,9.296238
680,ANKMY2,9.909574,9.311811
681,ANKRA2,9.967262,9.270021
682,ANKRD1,9.964304,9.272452
683,ANKRD10,9.943332,9.331632
684,ANKRD11,9.979312,9.257412
685,ANKRD12,9.991627,9.248349
686,ANKRD13A,9.913259,9.2485075
687,ANKRD13B,9.955788,9.23286
688,ANKRD13C,9.968646,9.236293
689,ANKRD13D,9.969922,9.244632
690,ANKRD16,9.990896,9.259432
691,ANKRD17,9.988862,9.2381525
692,ANKRD18A,9.966473,9.291978
693,ANKRD18B,9.9698515,9.289963
694,ANKRD2,9.970433,9.270922
695,ANKRD20A1,9.95898,9.293624
696,ANKRD22,9.964674,9.3094635
697,ANKRD23,9.976438,9.273015
698,ANKRD24,9.970969,9.294447
699,ANKRD26,9.978859,9.244843
700,ANKRD27,9.958674,9.258775
701,ANKRD28,9.958782,9.276283
702,ANKRD29,9.957933,9.290799
703,ANKRD30A,9.963072,9.267708
704,ANKRD30B,9.966106,9.297036
705,ANKRD30BL,9.960168,9.30884
706,ANKRD31,10.015774,9.238388
707,ANKRD33,9.945457,9.221283
708,ANKRD33B,9.958351,9.319566
709,ANKRD34A,9.966531,9.308672
710,ANKRD34B,9.988725,9.297038
711,ANKRD34C,9.982569,9.330793
712,ANKRD35,10.0169525,9.363435
713,ANKRD36,9.981725,9.289974
714,ANKRD36B,9.969753,9.301488
715,ANKRD36C,9.975735,9.311321
716,ANKRD37,9.96034,9.289958
717,ANKRD39,9.959939,9.260795
718,ANKRD40,9.966677,9.306128
719,ANKRD40CL,9.97012,9.364288
720,ANKRD42,9.968429,9.251393
721,ANKRD44,10.004794,9.330732
722,ANKRD45,9.969156,9.303428
723,ANKRD46,9.986578,9.247435
724,ANKRD49,9.962354,9.263816
725,ANKRD50,9.935609,9.262725
726,ANKRD52,9.959319,9.29927
727,ANKRD53,9.958985,9.272925
728,ANKRD54,9.971598,9.205249
729,ANKRD55,9.959561,9.293794
730,ANKRD6,9.98518,9.219986
731,ANKRD60,10.004392,9.3367405
