,gene_symbol,UMAP 0,UMAP 1
78,ABCG2,17.552639,3.1897306
79,ABCG4,6.0606894,3.2619362
80,ABCG5,-10.494749,9.904258
81,ABCG8,-10.475938,9.85553
82,ABHD1,-12.080654,10.778071
83,ABHD10,-7.8867083,-6.3515596
84,ABHD11,-7.0787287,3.7654762
85,ABHD12,9.840984,-2.559198
86,ABHD12B,-1.8310676,-6.725883
87,ABHD13,3.785438,-5.690493
88,ABHD14A,-7.356386,-5.2354565
89,ABHD14A-ACY1,-7.357685,-5.236657
90,ABHD14B,-7.3633738,-5.2327456
91,ABHD15,3.0795484,11.123617
92,ABHD16A,4.818121,7.8802547
93,ABHD17A,-2.966382,15.104112
94,ABHD17B,6.3760924,0.01608933
95,ABHD17C,2.5136623,-11.630196
96,ABHD18,16.470345,3.6493356
97,ABHD2,2.1283913,-12.527873
98,ABHD3,7.3237085,-11.42504
99,ABHD4,8.212581,-12.6329155
100,ABHD5,-6.4114947,-5.906106
101,ABHD6,-6.7204456,-4.3693237
102,ABHD8,-1.1036267,17.802176
103,ABI1,1.9918604,-7.7813964
104,ABI2,-13.262879,0.004843967
105,ABI3,4.672776,5.290108
106,ABI3BP,-7.423154,-6.7016287
107,ABITRAM,5.585403,0.9340811
108,ABL1,5.0677924,-1.41564
109,ABL2,-0.528259,7.9542155
110,ABLIM1,7.1388583,-7.0168986
111,ABLIM2,14.465126,4.1158814
112,ABLIM3,-2.5668278,-0.9726255
113,ABO,5.8061275,6.643836
114,ABR,2.4133074,8.850388
115,ABRA,12.42942,-5.4061546
116,ABRACL,-7.9987545,-10.651733
117,ABRAXAS1,17.60724,3.0988092
118,ABRAXAS2,7.006947,-7.9800935
119,ABT1,-9.054457,-2.2013068
120,ABTB1,-5.433919,-7.2447658
121,ABTB2,2.4545326,-1.6160556
122,ABTB3,8.790949,-5.4140096
123,ACAA1,-5.8880615,-6.4516535
124,ACAA2,6.4089375,-11.424709
125,ACACA,3.4612818,6.9419074
126,ACACB,9.282798,-6.250267
127,ACAD10,10.504143,-8.682975
128,ACAD11,-4.0876846,-6.253934
129,ACAD8,5.268825,3.741248
130,ACAD9,-6.1431255,-13.313164
131,ACADL,-12.847715,0.37885174
132,ACADM,-2.9072478,7.0235095
133,ACADS,10.692667,-9.426972
134,ACADSB,7.0029783,-7.9258156
135,ACADVL,-0.6869101,11.002516
136,ACAN,2.1270218,-12.528538
137,ACAP1,-0.66843325,10.974615
138,ACAP2,-2.1328022,-3.2220073
139,ACAP3,8.099966,3.367178
140,ACAT1,4.816255,2.9173558
141,ACAT2,-8.772387,-8.924604
142,ACBD3,-3.1632447,3.5103881
143,ACBD3-AS1,-3.1391792,3.4725323
144,ACBD4,1.3783916,12.140416
145,ACBD5,2.0087934,-7.798051
146,ACBD6,-0.69427556,7.8275447
147,ACBD7,4.339025,-10.703501
148,ACCS,2.530733,-1.0954431
149,ACCSL,2.534046,-1.1158686
150,ACD,9.223675,6.0849514
151,ACE,3.020642,5.934395
152,ACER1,-0.927791,15.747659
153,ACER2,7.432747,0.25794077
154,ACER3,3.6166582,3.2354472
155,ACHE,-6.196904,5.0856967
156,ACIN1,8.220743,-12.616462
157,ACKR1,0.56059194,7.446242
158,ACKR2,-6.4097247,-6.0597105
159,ACKR3,-12.130835,1.6483904
160,ACKR4,-4.052422,-6.216491
161,ACLY,-3.6768236,2.5065944
162,ACMSD,-9.154435,8.247128
163,ACO1,7.5172024,0.8539231
164,ACO2,7.2790575,8.853964
165,ACOD1,4.134331,-4.7334723
166,ACOT1,-0.9551779,-7.9489636
167,ACOT11,-1.8127418,6.9425564
168,ACOT12,-0.41557127,-1.1324712
169,ACOT13,-9.176587,-2.5878525
170,ACOT2,-0.98615766,-8.085185
171,ACOT4,-1.0030512,-8.093263
172,ACOT6,-0.9926422,-8.092677
173,ACOT7,7.501338,3.2544296
174,ACOT8,11.055086,-1.3783168
175,ACOX1,2.6858706,7.4781337
176,ACOX2,-6.7253256,-4.3877993
177,ACOX3,14.459614,3.754225
178,ACOXL,-8.34729,8.317059
179,ACOXL-AS1,-8.357545,8.397576
180,ACP1,-10.531265,10.480318
181,ACP2,2.5817437,-0.49705482
182,ACP3,-5.3619857,-7.0987906
183,ACP5,2.0193145,13.313347
184,ACP6,0.33392668,7.271677
185,ACP7,3.231946,9.732384
186,ACR,5.087242,7.4580183
187,ACRBP,10.382839,3.999048
188,ACRV1,5.796404,4.0525618
189,ACSBG1,2.6803155,-11.446306
190,ACSBG2,-0.9584433,15.776131
191,ACSF2,4.194488,5.4495997
192,ACSF3,-5.0768,-2.332642
193,ACSL1,16.218294,6.6521034
194,ACSL3,-12.1055,0.9421983
195,ACSL5,7.131572,-7.0243354
196,ACSL6,-5.2364798,-0.97204417
197,ACSM1,7.4631543,7.4833517
198,ACSM2A,7.490354,7.261542
199,ACSM2B,7.4638414,7.2584996
200,ACSM3,7.4602904,7.483975
201,ACSM4,10.622391,3.554257
202,ACSM5,7.4920363,7.457481
203,ACSM6,3.935154,-8.437206
204,ACSS1,9.835155,-2.5645566
205,ACSS2,10.43136,-2.8853571
206,ACSS3,7.6311946,-4.0822134
207,ACTA1,-2.7408679,3.2788382
208,ACTA2,3.5593584,-7.640346
209,ACTA2-AS1,3.5528898,-7.7438073
210,ACTB,-7.463224,1.6122694
211,ACTC1,0.55738515,-12.783793
212,ACTG1,4.963029,10.935048
213,ACTG1P21,-2.8041022,7.0666156
214,ACTG2,-7.1939282,9.952951
215,ACTL6A,-3.0416853,-3.6207087
216,ACTL6B,-6.053992,5.166088
217,ACTL8,0.6775445,4.934047
218,ACTN1,-1.1774466,-8.268886
219,ACTN2,-2.1711411,3.8520553
220,ACTN3,10.323245,10.971867
221,ACTN4,4.684985,8.305754
222,ACTR10,-2.272969,-7.278826
223,ACTR1A,5.748431,-7.8767843
224,ACTR1B,-7.739397,8.680169
225,ACTR2,-8.225881,10.505499
226,ACTR3,-8.690856,8.593318
227,ACTR3B,-8.923165,5.357456
228,ACTR3C,-9.224857,5.1815743
229,ACTR5,10.289874,-2.2468152
230,ACTR6,8.452119,-4.92676
231,ACTR8,-6.9973855,-5.085104
232,ACTRT3,-2.6736362,-3.864323
233,ACVR1,-11.632178,5.8706665
234,ACVR1B,8.93498,0.18061727
235,ACVR1C,-11.478231,5.7283897
236,ACVR2A,-11.201617,5.9317546
237,ACVR2B,-5.898384,-6.4040484
238,ACVR2B-AS1,-5.901726,-6.3254137
239,ACVRL1,8.943171,0.19546513
240,ACY1,-7.2927227,-5.266811
241,ACY3,10.123897,11.122157
242,ACYP1,-0.70389724,-7.7114573
243,ACYP2,-8.575398,9.805789
244,ADA,10.584156,-1.7831477
245,ADA2,-3.589655,-13.244669
246,ADAD1,16.22671,3.8359754
247,ADAD2,-4.366565,-2.2095325
248,ADAL,-0.73612946,-11.908528
249,ADAM10,0.85513765,-12.383932
250,ADAM11,1.3977457,12.129983
251,ADAM12,7.0602875,-8.098899
252,ADAM15,0.5886454,6.6153626
253,ADAM17,-10.377718,11.018579
254,ADAM18,13.054327,-3.4228604
255,ADAM19,-1.9309372,-0.15871567
256,ADAM2,12.994628,-3.4315495
257,ADAM20,-0.9998673,-7.9181724
258,ADAM21,-0.96415156,-7.888062
259,ADAM22,-6.119672,3.7773015
260,ADAM23,-12.982558,0.2929477
261,ADAM28,13.884092,-3.1313982
262,ADAM29,17.04237,0.70842487
263,ADAM32,13.135828,-3.3938181
264,ADAM33,9.664732,-3.4529731
265,ADAM3A,13.54649,-3.1002371
266,ADAM7,13.929233,-3.13025
267,ADAM8,6.1930366,-7.986295
268,ADAM9,13.900482,-2.4985578
269,ADAMDEC1,13.917156,-3.138694
270,ADAMTS1,1.5006834,0.15569517
271,ADAMTS10,3.3997455,14.015915
272,ADAMTS12,-3.0672698,0.9777334
273,ADAMTS13,5.779452,6.6409717
274,ADAMTS14,2.9395995,-9.719306
275,ADAMTS15,5.527171,3.8910038
276,ADAMTS16,-2.9470387,1.5809493
277,ADAMTS17,1.5759743,-12.936071
278,ADAMTS18,7.739204,6.438158
279,ADAMTS19,-5.2599897,-0.64949167
280,ADAMTS19-AS1,-5.3164287,-0.56700766
281,ADAMTS2,-1.3326538,0.6417994
282,ADAMTS20,9.957625,0.9385008
283,ADAMTS3,17.156479,2.5986903
284,ADAMTS4,11.406906,0.55003947
285,ADAMTS5,1.5345366,0.20462082
286,ADAMTS6,-3.9558291,0.094818726
287,ADAMTS7,2.639206,-11.491517
288,ADAMTS7P1,5.670145,7.434964
289,ADAMTS8,5.5404177,3.9012308
290,ADAMTS9,-6.8091774,-4.5989437
291,ADAMTS9-AS1,-6.803503,-4.662937
292,ADAMTS9-AS2,-6.8058434,-4.6218357
293,ADAMTSL1,7.4385176,0.28534183
294,ADAMTSL2,4.7251215,-1.3086593
295,ADAMTSL3,1.9397395,-12.312883
296,ADAMTSL4,-10.208996,3.9399545
297,ADAMTSL5,-3.0361967,14.9332075
298,ADAP1,-7.1999226,2.116713
299,ADAP2,3.3712075,11.242663
300,ADAR,-0.40507326,4.0247393
301,ADARB1,1.5126007,1.368774
302,ADARB2,4.3074346,-11.1280575
303,ADARB2-AS1,4.071832,-10.88659
304,ADAT1,2.2246225,-4.448986
305,ADAT2,-8.467337,-10.018099
306,ADAT3,-2.929054,15.186022
307,ADCK1,-0.40950385,-7.6550703
308,ADCK2,-8.171046,5.499295
309,ADCK5,11.843032,-4.27766
310,ADCY1,-7.5533223,3.0050097
311,ADCY10,0.27333686,8.375973
312,ADCY10P1,-11.404829,-5.724491
313,ADCY2,-2.9486992,1.5814408
314,ADCY3,-11.275071,10.946256
315,ADCY4,5.9551525,8.141708
316,ADCY5,-5.5916996,-7.72568
317,ADCY6,9.423213,1.0840648
318,ADCY6-DT,9.428018,1.0858531
319,ADCY7,10.415291,7.273681
320,ADCY8,12.162063,-4.872814
321,ADCY9,8.879957,7.452666
322,ADCYAP1,8.128248,-9.418073
323,ADCYAP1R1,-8.870273,2.0511415
324,ADD1,14.166586,1.0123252
325,ADD2,-7.480322,10.524139
326,ADD3,7.1358876,-7.022767
327,ADD3-AS1,7.020158,-7.1141467
328,ADGB,-8.477482,-9.947225
329,ADGRA1,6.1763444,-7.9866285
330,ADGRA2,14.0033045,-2.303423
331,ADGRA3,14.080144,3.0939548
332,ADGRB1,11.892323,-4.70195
333,ADGRB2,-0.1245803,2.0798607
334,ADGRB3,-6.469493,-9.898666
335,ADGRD1,10.799573,-8.82191
336,ADGRD2,5.5961313,-0.3070296
337,ADGRE1,-0.8721504,15.712826
338,ADGRE2,-1.6543103,18.230902
339,ADGRE3,-1.6880362,18.252632
340,ADGRE5,-2.2085817,18.42569
341,ADGRF1,-11.178107,-6.779715
342,ADGRF2P,-11.418898,-6.589439
343,ADGRF3,-11.671867,11.134228
344,ADGRF4,-11.425126,-6.6001616
345,ADGRF5,-11.17098,-6.7897696
346,ADGRG1,0.11995398,-3.3552415
347,ADGRG3,0.1192812,-3.3530936
348,ADGRG5,0.11756424,-3.3519554
349,ADGRG6,-8.420321,-10.01013
350,ADGRG7,-7.424224,-6.7030406
351,ADGRL1,-2.2271821,18.438023
352,ADGRL2,-2.4068859,7.874132
353,ADGRL3,13.8361,5.3595934
354,ADGRL4,-2.4863281,7.167612
355,ADGRV1,-4.5033073,0.42144784
356,ADH1A,17.270346,3.5822039
357,ADH1B,17.191437,3.6220782
358,ADH1C,17.086271,3.59195
359,ADH4,17.218466,3.6231127
360,ADH5,17.218544,3.65904
361,ADH6,17.198025,3.6177855
362,ADH7,17.147789,3.6070724
363,ADHFE1,14.628032,-5.3609324
364,ADI1,-10.485704,10.621303
365,ADIPOQ,-2.7647064,-3.1313365
366,ADIPOQ-AS1,-2.687824,-3.2295961
367,ADIPOR1,-0.6679357,6.625107
368,ADIPOR2,4.7994847,8.13713
369,ADIRF,3.4844222,-8.415189
370,ADK,2.9744735,-8.981314
371,ADM,2.963724,-2.7225778
372,ADM2,11.508009,9.041538
373,ADM5,-2.279721,12.368868
374,ADNP,9.634279,-1.4505026
375,ADNP-AS1,9.658366,-1.4161081
376,ADNP2,7.1777062,-10.261543
377,ADO,2.0194535,-9.442074
378,ADORA1,-0.64732873,6.5939817
379,ADORA2A,6.3298388,9.079178
380,ADORA2A-AS1,6.3319826,9.078899
381,ADORA2B,0.018202001,10.186315
382,ADORA3,-4.0773177,7.23069
383,ADPGK,0.55146945,-13.480444
384,ADPGK-AS1,0.5608906,-13.462426
385,ADPRH,-4.7780223,-11.9178505
386,ADPRHL1,3.0224028,-5.9064136
387,ADPRM,0.034843013,10.416683
388,ADPRS,-4.391118,3.6720593
389,ADRA1A,14.072777,-3.0895808
390,ADRA1B,-2.0273688,-0.23420061
391,ADRA1D,9.679433,-3.347397
392,ADRA2A,6.9660153,-7.358748
393,ADRA2B,-7.402766,8.640791
394,ADRA2C,14.3169775,1.8755265
395,ADRB1,6.9447103,-7.3792744
396,ADRB2,-2.6501606,-0.70478153
397,ADRB3,13.9321,-2.465695
398,ADRM1,-6.942876,0.57117254
399,ADSL,7.1468983,8.731559
400,ADSS1,-0.55439293,-6.0303564
401,ADSS2,-1.9108301,3.90473
402,ADTRP,-9.786488,-2.6547155
403,AEBP1,4.2255993,12.758213
404,AEBP2,10.102665,2.0072207
405,AEN,2.1274145,-12.530201
406,AFAP1,14.46798,4.163291
407,AFAP1-AS1,14.460646,3.833986
408,AFAP1L1,-2.5950031,-0.9227853
409,AFAP1L2,7.1247854,-7.0288315
410,AFDN,-8.705956,-9.145243
411,AFF1,17.582186,3.1679285
412,AFF3,-7.912992,8.521108
413,AFF4,-5.2347093,-0.97579193
414,AFG1L,-6.5497622,-11.249416
415,AFG2A,16.227255,3.8351417
416,AFG2B,-0.27079624,-11.969526
417,AFG3L1P,-5.5628376,-2.472658
418,AFG3L2,8.486089,-9.02139
419,AFMID,2.8214304,7.009676
420,AFP,17.159037,2.5910056
421,AFTPH,-8.256878,10.46867
422,AGA,16.73926,0.8535565
423,AGAP1,-12.133439,1.6468995
424,AGAP11,3.478799,-8.429755
425,AGAP2,7.7263675,-3.278292
426,AGAP2-AS1,7.745113,-3.2824275
427,AGAP3,-9.344511,5.1103435
428,AGAP4,2.7773702,-8.7174225
429,AGAP5,2.819909,-8.943632
430,AGAP6,2.6386566,-8.94745
431,AGAP9,2.8346634,-8.691621
432,AGBL1,1.8408219,-12.511626
433,AGBL2,4.818463,7.686573
434,AGBL3,-7.791597,5.5259824
435,AGBL4,-1.4960868,6.478657
436,AGBL4-AS1,-1.4847181,6.504347
437,AGBL5,-12.091626,10.78437
438,AGBL5-AS1,-12.07534,10.786006
439,AGER,4.823909,7.4186535
440,AGFG1,-12.103921,1.1400365
441,AGFG2,-6.05348,5.1884713
442,AGGF1,-3.5428112,-1.2095821
443,AGK,-8.097673,5.4278164
444,AGL,-3.2396317,7.6997247
445,AGMAT,0.3740716,4.63107
446,AGMO,-9.328554,2.5909164
447,AGO1,-4.409494,3.4684324
448,AGO2,11.90614,-4.7018576
449,AGO3,-4.3918247,3.6695366
450,AGO4,-4.44139,3.4177969
451,AGPAT1,4.8815126,7.405342
452,AGPAT2,4.2692103,-1.1243399
453,AGPAT3,1.4660455,1.3096633
454,AGPAT4,-8.749703,-8.988612
455,AGPAT5,4.828882,8.141193
456,AGPS,-13.894713,1.8217158
457,AGR2,-9.383806,2.5540686
458,AGR3,-9.388093,2.554138
459,AGRN,8.110414,3.3785112
460,AGRP,9.387636,6.074286
461,AGT,-2.744847,3.3127334
462,AGTPBP1,5.733228,0.37773836
463,AGTR1,-3.0497236,-4.712076
464,AGTRAP,8.845019,10.678555
465,AGXT,-12.319072,2.2356718
466,AGXT2,-3.1238902,0.88339543
467,AHCTF1,-1.8554131,3.9005294
468,AHCY,10.536505,-2.634046
469,AHCYL1,-3.6261675,6.875931
470,AHCYL2,-7.175465,6.274117
471,AHDC1,0.35829866,2.4733577
472,AHI1,-7.955884,-10.676929
473,AHNAK,-3.1932666,10.207123
474,AHNAK2,-0.6098112,-5.9581447
475,AHR,-9.3938675,2.5505555
476,AHRR,-3.0535085,1.2843081
477,AHSA1,-0.29012597,-7.7539334
478,AHSG,-2.792995,-3.0846558
479,AHSP,7.4224324,5.9378753
480,AICDA,10.341946,3.0749922
481,AIDA,-2.9681263,4.227532
482,AIF1,4.9528494,7.348263
483,AIF1L,5.064241,-1.4194473
484,AIFM2,2.9667535,-9.769839
485,AIFM3,6.098834,9.814815
486,AIG1,-8.467553,-10.027146
487,AIM2,0.8456406,7.545863
488,AIMP1,17.835485,4.1670012
489,AIMP1P1,9.744583,-2.8798974
490,AIMP2,-8.776195,2.9748447
491,AIP,9.991408,11.287411
492,AIPL1,-0.07383615,10.887269
493,AIRE,1.358221,1.1550783
494,AIRN,-8.768401,-8.995392
495,AJAP1,0.78596574,5.086443
496,AJM1,3.9515357,-0.844292
497,AJUBA,8.214931,-12.632783
498,AK1,5.896844,-0.97046757
499,AK2,-4.3701234,3.244023
500,AK2P1,-1.7513092,6.722246
501,AK3,7.256017,-5.2081447
502,AK4,-2.3748581,6.60161
503,AK5,-2.9143806,7.027567
504,AK6,-3.8208585,0.56697947
505,AK7,-0.3861552,-6.9602976
506,AK8,4.8361163,-1.3765528
507,AK9,-6.5501275,-11.246886
508,AKAIN1,8.194006,-9.383373
509,AKAP1,3.7054582,5.8132668
510,AKAP10,0.6149704,10.211034
511,AKAP11,5.099682,-5.6263456
512,AKAP12,-8.860582,-9.62526
513,AKAP13,1.9138691,-12.391709
514,AKAP3,10.022434,3.5472853
515,AKAP5,-1.5969203,-7.31821
516,AKAP6,-2.2217224,-6.07132
517,AKAP7,-7.6871805,-10.354202
518,AKAP8,-1.6520127,18.31203
519,AKAP8L,-1.6585082,18.32151
520,AKAP9,-5.536973,3.844161
521,AKIP1,3.0464041,-2.6003337
522,AKIRIN1,0.48200163,5.525095
523,AKIRIN2,-5.5668893,-10.042659
524,AKNA,5.9920087,0.9841347
525,AKNAD1,-3.7611334,7.0083327
526,AKR1A1,-0.97516555,5.81116
527,AKR1B1,-7.7945848,5.513702
528,AKR1B10,-7.795901,5.5181866
529,AKR1B15,-7.7973576,5.5170956
530,AKR1C1,4.0370784,-10.869257
531,AKR1C2,4.049804,-10.872597
532,AKR1C3,4.1252723,-10.908468
533,AKR1C4,4.0776534,-10.878345
534,AKR1D1,-8.09786,5.4143825
535,AKR1E2,4.185984,-11.006007
536,AKR7A2,0.83176076,4.4895096
537,AKR7A3,0.7263409,4.67605
538,AKT1,-0.58077526,-5.9830484
539,AKT1S1,-2.0206165,12.484661
540,AKT2,3.6529665,9.707144
541,AKT3,4.714262,7.962347
542,AKTIP,10.416218,7.2736535
543,ALAD,-3.900038,9.429489
544,ALAS1,-7.395122,-5.215257
545,ALB,17.17086,2.5981264
546,ALCAM,-7.3934298,-6.256496
547,ALDH16A1,-2.6568396,12.226599
548,ALDH18A1,4.0698657,-8.447786
549,ALDH1A1,6.370479,0.020331614
550,ALDH1A2,0.8353234,-12.348882
551,ALDH1A3,1.5763543,-12.943465
552,ALDH1B1,6.9127994,1.1946089
553,ALDH1L1,-5.443075,-7.28227
554,ALDH1L1-AS2,-5.444736,-7.2764015
555,ALDH1L2,12.798055,7.5106664
556,ALDH2,10.50368,-8.685635
557,ALDH3A1,0.6050899,10.199248
558,ALDH3A2,0.44479167,10.164171
559,ALDH3B1,3.8505814,4.3191366
560,ALDH3B2,10.126436,11.117239
561,ALDH4A1,0.84581923,4.483289
562,ALDH5A1,-9.210584,-2.5991607
563,ALDH6A1,-0.9629702,-8.075201
564,ALDH7A1,-5.219083,-0.5469017
565,ALDH8A1,-7.8635764,-10.570284
566,ALDH9A1,0.18917917,8.042848
567,ALDOA,6.8573575,6.0813437
568,ALDOB,5.5046945,0.90761787
569,ALDOC,1.3992761,10.631714
570,ALG1,7.868165,7.155328
571,ALG10,9.603857,1.8733137
572,ALG10B,9.502376,1.5234399
573,ALG11,5.3125343,-6.1617966
574,ALG12,11.268652,9.183352
575,ALG14,-3.0615828,8.195928
576,ALG1L1P,-5.582592,-6.919162
577,ALG1L2,-5.412202,-7.1893754
578,ALG2,4.8128347,0.9373377
579,ALG3,-3.4881628,-2.9891515
580,ALG5,5.1449847,-5.1638126
581,ALG6,-2.2670565,6.5374575
582,ALG8,3.579127,3.0055146
583,ALG9,5.2585626,2.6026928
584,ALK,-11.304615,10.1778
585,ALKAL1,13.958191,-5.1265345
586,ALKAL2,-10.558177,10.381504
587,ALKBH1,-0.30761695,-7.7428703
588,ALKBH2,9.006662,-5.7617965
589,ALKBH3,2.532842,-1.115603
590,ALKBH3-AS1,2.535611,-1.126787
591,ALKBH4,-6.6687493,4.716821
592,ALKBH5,0.5513194,9.834394
593,ALKBH6,-0.9765731,13.153581
594,ALKBH7,-0.90671974,15.734522
595,ALKBH8,4.813454,2.9464748
596,ALLC,-10.473434,10.686246
597,ALMS1,-7.4164767,10.158795
598,ALOX12,-0.3920728,10.988354
599,ALOX12B,-0.83554685,10.359675
600,ALOX12P2,-0.39520347,10.98831
601,ALOX15,1.6735258,9.981748
602,ALOX15B,-1.0935454,10.569961
603,ALOX5,4.9120207,8.150717
604,ALOX5AP,5.702572,-4.7349067
605,ALOXE3,-0.75587326,10.291967
606,ALPK1,17.809496,4.1449437
607,ALPK2,6.302835,-10.581157
608,ALPK3,2.0767965,-12.2114
609,ALPL,0.7712855,3.8093164
610,ALS2,-13.331986,0.017566524
611,ALS2CL,-6.443321,-7.7065806
612,ALX1,7.9919386,-3.796826
613,ALX3,4.404494,-2.1210513
614,ALX4,2.5316312,-1.0984087
615,ALYREF,4.79927,10.738057
616,AMACR,-3.0788193,1.0080328
617,AMBN,17.083225,2.5376654
618,AMBP,5.9181447,0.85396737
619,AMBRA1,2.550695,-0.7394742
620,AMD1,-6.750394,-11.100613
621,AMDHD1,6.4006085,-13.303214
622,AMDHD2,-0.7790445,-1.742688
623,AMER2,5.212453,-4.783996
624,AMER3,-8.888308,8.503762
625,AMFR,10.410883,6.9728312
626,AMH,-2.8341749,15.390182
627,AMHR2,11.067324,1.4208752
628,AMIGO1,-3.6931074,6.9071603
629,AMIGO2,9.668017,1.1909083
630,AMIGO3,-4.149722,-8.412738
631,AMMECR1L,-9.535976,8.47015
632,AMN,-0.0031011342,-6.1538157
633,AMN1,9.630059,1.7731137
634,AMOTL1,4.175542,2.8001342
635,AMOTL2,-4.0619965,-6.20869
636,AMPD1,-4.081175,7.761051
637,AMPD2,-3.6740103,6.8952255
638,AMPD3,2.9302807,-2.7953742
639,AMPH,-8.203166,2.3698363
640,AMT,-4.214385,-8.542059
641,AMY1A,4.755511,8.074223
642,AMY2B,-2.8990433,7.291292
643,AMZ1,-7.184181,1.9596274
644,AMZ2,3.5577998,6.574311
645,AMZ2P1,3.4780815,6.492832
646,ANAPC1,-8.336473,8.170164
647,ANAPC10,16.234264,0.35698223
648,ANAPC11,4.7936997,10.731701
649,ANAPC13,-4.0525627,-6.2048473
650,ANAPC15,3.2425406,4.1282864
651,ANAPC16,2.850117,-9.449388
652,ANAPC1P1,-7.9716263,9.472202
653,ANAPC2,3.5846543,-0.39842725
654,ANAPC4,13.915726,3.0850785
655,ANAPC5,10.663643,-9.437261
656,ANAPC7,10.434597,-8.782538
657,ANG,-1.2993078,-5.4367623
658,ANGEL1,-0.4622139,-7.6212115
659,ANGEL2,-2.7230558,4.897279
660,ANGPT1,12.421229,-5.4537873
661,ANGPT2,13.642797,-3.1088288
662,ANGPT4,1.4055811,-5.1246476
663,ANGPTL1,-0.5307798,7.940277
664,ANGPTL2,5.6836686,-0.3921719
665,ANGPTL3,-2.130803,6.573259
666,ANGPTL4,3.490983,14.049759
667,ANGPTL5,4.5727735,3.0851672
668,ANGPTL6,2.8970463,13.636168
669,ANGPTL7,8.848595,10.677075
670,ANGPTL8,2.0196133,13.331901
671,ANK1,13.445669,-2.363065
672,ANK2,17.87205,4.206582
673,ANK3,2.087215,-9.408122
674,ANKAR,-13.81702,1.0323342
675,ANKDD1A,1.2879219,-13.550844
676,ANKDD1B,-3.6139429,-1.2219734
677,ANKEF1,9.707375,-3.1842082
678,ANKFN1,3.7531319,5.8201284
679,ANKFY1,1.728834,9.880576
680,ANKH,-3.0785367,1.3001087
681,ANKHD1,-6.131245,-0.7530514
682,ANKHD1-EIF4EBP3,-6.1465154,-0.76230913
683,ANKIB1,-5.53602,3.841007
684,ANKK1,5.258868,3.0572307
685,ANKLE1,-1.1425802,17.835646
686,ANKLE2,11.315509,-8.532797
687,ANKMY1,-12.339059,2.2934198
688,ANKMY2,-9.411934,2.5497036
689,ANKRA2,-3.5536952,-1.3061106
690,ANKRD1,3.539821,-8.318728
