,gene_symbol,UMAP 0,UMAP 1
106,ABI1,11.58946,8.929036
107,ABI2,11.684236,8.649113
108,ABI3,10.02388,7.816609
109,ABI3BP,11.355915,11.070592
110,ABITRAM,12.775708,10.910385
111,ABL1,11.209114,11.428899
112,ABL2,11.805456,11.348907
113,ABLIM1,14.028856,1.3290427
114,ABLIM2,14.028562,1.4244285
115,ABLIM3,12.637366,11.134624
116,ABO,12.556695,10.774915
117,ABR,11.522871,11.385098
118,,12.002281,11.381806
119,ABRA,11.721875,10.964639
120,ABRACL,12.038912,11.3414135
121,ABRAXAS1,11.741691,11.514611
122,ABRAXAS2,11.862666,11.084045
123,ABT1,12.000496,11.477378
124,ABTB1,13.1998,4.1839366
125,ABTB2,13.03935,9.385789
126,ACAA1,12.871912,9.637851
127,ACAA2,13.029496,9.356123
128,ACACA,12.047506,11.402047
129,ACACB,11.901717,11.387699
130,ACAD10,12.444413,8.175163
131,ACAD11,10.729026,8.2818
132,ACAD8,11.7867985,8.228763
133,ACAD9,7.7269382,6.303178
134,,9.77526,9.299861
135,ACADL,11.620603,11.201063
136,ACADM,11.674046,11.14614
137,ACADS,10.504894,7.836388
138,ACADSB,12.377705,12.046219
139,ACADVL,4.277395,12.746169
140,ACAN,4.294815,12.713641
141,ACAP1,4.3936853,12.978527
142,ACAP2,10.951113,12.7812395
143,,12.334261,7.576058
144,ACAP3,2.5085776,12.638539
145,ACAT1,2.1275244,12.278052
146,ACAT2,2.1061075,12.2308655
147,ACBD3,2.025785,12.168754
148,,12.431593,11.576555
149,ACBD4,11.754619,11.275812
150,ACBD5,12.427376,11.168224
151,ACBD6,12.286698,11.558298
152,ACBD7,10.445074,12.626728
153,ACCS,9.829122,11.597649
154,ACCSL,12.436511,11.18299
155,ACD,11.541694,11.130687
156,ACE,9.823888,9.755505
157,ACER1,9.829342,11.692486
158,ACER2,9.806402,11.6874275
159,ACER3,9.871902,11.550684
160,ACHE,11.447497,11.354246
161,ACIN1,10.365394,11.000998
162,ACKR1,12.212309,11.021084
163,ACKR2,12.732877,10.9389715
164,ACKR3,12.422494,11.056834
165,ACKR4,12.1448,11.063597
166,ACLY,9.673692,9.575889
167,ACMSD,10.769687,12.055161
168,ACO1,11.076282,11.987633
169,ACO2,10.242497,12.346242
170,ACOD1,11.305462,10.971724
171,ACOT1,10.489089,12.202631
172,ACOT11,9.3123,14.759965
173,ACOT12,8.844255,12.1044035
174,ACOT13,7.4845667,11.752409
175,ACOT2,12.113171,11.45188
176,ACOT4,12.174577,11.437865
177,ACOT6,12.146898,11.6211405
178,ACOT7,11.616023,11.710821
179,ACOT8,12.171728,11.261613
180,ACOX1,11.973802,11.011179
181,ACOX2,12.133062,11.283103
182,ACOX3,12.108507,11.27628
183,ACOXL,12.52177,11.894354
184,,12.521682,11.916096
185,ACP1,12.494675,11.870105
186,ACP2,12.535552,11.796412
187,,12.5819,11.952855
188,ACP4,12.600872,11.962972
189,ACP5,12.551746,11.918645
190,ACP6,11.826544,11.684436
191,ACP7,12.052291,11.6215315
192,ACR,12.140442,11.115612
193,ACRBP,11.675495,11.872619
194,ACRV1,11.776631,11.9283495
195,ACSBG1,11.69775,11.883369
196,ACSBG2,10.6523075,12.357883
197,ACSF2,11.681068,11.890589
198,ACSF3,11.615175,11.931763
199,ACSL1,11.749329,12.011525
200,ACSL3,9.781214,11.893308
201,,11.725796,10.991472
202,ACSL5,11.714925,11.170842
203,ACSL6,10.36776,12.620159
204,,10.350364,12.571214
205,ACSM1,10.338464,12.399181
206,ACSM2A,10.294777,12.654821
207,ACSM2B,13.2563925,10.5218525
208,ACSM3,13.229753,10.401009
209,ACSM4,13.233075,10.552539
210,ACSM5,13.286828,10.453772
211,ACSM6,11.578176,10.45364
212,ACSS1,11.349433,11.020665
213,ACSS2,11.477122,11.231933
214,ACSS3,11.616339,10.867719
215,ACTA1,11.696618,10.973535
216,ACTA2,11.651831,11.036802
217,,11.553188,10.897981
218,ACTB,11.860044,9.459657
219,ACTBL2,11.428042,10.561245
220,ACTC1,12.110691,10.085601
221,ACTG1,10.42487,12.56214
222,ACTG2,10.49863,12.414801
223,ACTL10,8.688741,14.398184
224,ACTL6A,8.721851,14.373432
225,ACTL6B,8.71498,14.3514595
226,ACTL7A,8.679242,14.362345
227,ACTL7B,8.703834,14.386981
228,ACTL8,8.717936,14.367669
229,ACTL9,11.370906,11.273871
230,ACTN1,10.728443,11.861684
231,,9.428484,9.677606
232,ACTN2,7.12848,10.96224
233,ACTN3,11.27064,11.216107
234,ACTN4,11.72061,11.483787
235,ACTR10,12.278699,10.175455
236,ACTR1A,10.790786,11.453698
237,ACTR1B,11.429168,10.531363
238,ACTR2,9.0833845,13.444341
239,ACTR3,9.088531,13.618802
240,,9.092545,13.616622
241,ACTR3B,9.106291,13.635259
242,ACTR3C,9.047743,13.639693
243,ACTR5,9.114036,13.687386
244,ACTR6,9.127418,13.639442
245,ACTR8,9.101518,13.673407
246,ACTRT2,10.113717,13.566005
247,ACTRT3,10.1191,13.561436
248,ACVR1,9.075386,13.638367
249,ACVR1B,9.078909,13.613679
250,ACVR1C,9.081642,13.609185
251,ACVR2A,10.0639105,13.571607
252,ACVR2B,10.143178,13.573661
253,,9.030069,13.661401
254,ACVRL1,9.110652,13.652874
255,ACY1,9.086448,13.657399
256,ACY3,9.117116,13.636159
257,ACYP1,9.066421,13.624803
258,ACYP2,9.123102,13.557087
259,ADA,9.181879,13.271772
260,ADA2,9.139785,13.553037
261,ADAD1,9.061246,13.490653
262,ADAD2,9.079305,13.493778
263,ADAL,9.11967,13.574699
264,ADAM10,9.355432,13.178766
265,ADAM11,9.0875025,13.463981
266,ADAM12,9.086512,13.446441
267,ADAM15,9.065169,13.440947
268,ADAM17,9.084005,13.4203
269,ADAM18,9.099773,13.523517
270,ADAM19,13.64049,3.137969
271,ADAM2,9.103585,13.542686
272,ADAM20,9.401146,13.174607
273,ADAM21,9.446302,13.139488
274,ADAM22,9.083449,13.463612
275,ADAM23,13.388466,3.4606621
276,ADAM28,9.231397,13.310397
277,ADAM29,13.64001,3.1240337
278,ADAM30,13.598854,3.2349243
279,ADAM32,9.15528,13.471796
280,ADAM33,13.459046,3.3438518
281,ADAM7,9.11191,13.429275
282,,8.961984,13.007892
283,,11.214583,10.69871
284,ADAM8,11.308946,10.569998
285,ADAM9,11.742711,10.115498
286,ADAMDEC1,11.371927,10.237756
287,ADAMTS1,11.719974,10.713028
288,ADAMTS10,11.875858,9.278059
289,ADAMTS12,10.003181,9.41113
290,ADAMTS13,9.956774,12.577815
291,ADAMTS14,11.456842,11.25992
292,ADAMTS15,11.175182,11.864819
293,ADAMTS16,12.538537,11.429601
294,,13.755385,2.966357
295,ADAMTS17,3.8701484,14.0748825
296,ADAMTS18,3.7827265,14.0974455
297,ADAMTS19,3.8206072,14.10802
298,,3.8013408,14.091775
299,ADAMTS2,3.8267117,14.061765
300,ADAMTS20,3.789302,14.144282
301,ADAMTS3,3.7715676,14.132306
302,ADAMTS4,3.8303514,14.189856
303,ADAMTS5,7.8422294,11.083222
304,ADAMTS6,4.5525537,13.849021
305,ADAMTS7,12.449703,9.508282
306,ADAMTS8,12.589288,9.4759865
307,ADAMTS9,12.469226,9.70044
308,,13.576418,3.5701203
309,,3.754563,12.915574
310,ADAMTSL1,4.2621217,14.477634
311,ADAMTSL2,4.293619,14.497597
312,ADAMTSL3,13.388384,3.3622854
313,ADAMTSL4,13.401137,3.3726294
314,,4.1077557,14.297779
315,,4.1772466,14.153819
316,ADAMTSL5,4.0254474,14.184038
317,ADAP1,4.219683,14.234908
318,ADAP2,4.201325,14.238085
319,ADAR,4.2260375,14.213787
320,ADARB1,4.2321067,14.210004
321,ADARB2,4.163238,14.275837
322,,4.1342444,14.180028
323,ADAT1,4.132417,14.242417
324,ADAT2,4.1825933,14.257939
325,ADAT3,4.193305,14.126425
326,ADCK1,4.1667914,13.955565
327,ADCK2,4.16206,14.04727
328,ADCK5,4.1962237,14.224472
329,ADCY10,4.225936,14.252075
330,ADCY2,4.089421,14.3767395
331,ADCY3,4.1779976,14.317259
332,ADCY4,4.2073107,14.20879
333,ADCY5,12.177337,11.572593
334,ADCY6,12.130878,11.563714
335,ADCY7,12.126635,11.603041
336,ADCY8,12.192292,11.599471
337,ADCY9,12.2095175,11.61074
338,ADCYAP1,12.182032,11.598524
339,ADCYAP1R1,12.217618,11.618768
340,ADD1,11.864153,11.354647
341,ADD2,9.725071,9.626141
342,ADD3,6.253392,12.023531
343,,8.952804,11.7974415
344,ADGB,4.395394,12.925917
345,,4.274143,12.994379
346,ADGRA1,9.775071,8.597834
347,,11.534468,10.716383
348,ADGRA2,7.9545984,11.230846
349,ADGRA3,7.6042933,11.343085
350,ADGRB1,7.7327757,11.3767395
351,ADGRB2,11.373956,5.730373
352,ADGRB3,11.404779,5.909421
353,ADGRD1,9.927328,7.5186973
354,,2.294624,12.265265
355,ADGRD2,2.3155282,12.30674
356,ADGRE1,2.2621467,12.240777
357,ADGRE2,2.1456833,12.185172
358,ADGRE3,11.153091,11.168469
359,ADGRE5,10.607782,11.033513
360,ADGRF1,11.715008,7.140785
361,ADGRF3,10.366548,12.340832
362,ADGRF4,2.6021502,12.242413
363,ADGRF5,2.6217122,12.266795
364,,2.6750982,12.242452
365,ADGRG1,2.5946465,12.166383
366,ADGRG3,2.5933561,12.14948
367,ADGRG5,2.6239114,12.1602955
368,ADGRG6,2.6463037,12.313445
369,ADGRG7,2.532665,12.18588
370,ADGRL1,2.473588,12.476196
371,,11.154939,6.314899
372,ADGRL2,11.9296465,10.609891
373,,4.384536,12.589181
374,ADGRL4,12.21701,12.026868
375,ADH1A,10.9184885,8.735478
376,ADH1B,9.9388895,10.8999
377,ADH1C,12.2070875,8.43862
378,ADH4,12.311899,8.720063
379,ADH5,12.254804,8.411263
380,ADH6,13.646698,3.4306471
381,ADH7,11.709301,7.489551
382,ADHFE1,11.65464,7.571505
383,ADI1,11.695205,7.5445304
384,ADIG,11.577473,10.077407
385,ADIPOQ,12.28449,11.068953
386,,12.477801,10.001484
387,ADIPOR1,11.11338,10.823817
388,ADIPOR2,12.4909,10.006038
389,ADIRF,12.105598,7.979225
390,,11.169567,11.283386
391,ADK,10.940346,7.4533014
392,ADM,10.888173,7.5187216
393,,10.909348,7.4591346
394,ADM2,11.013158,7.408502
395,ADM5,10.954345,7.404728
396,ADNP,10.940036,7.460769
397,ADNP2,10.933178,7.458825
398,ADO,12.375247,10.193617
399,ADORA1,12.353171,10.161535
400,ADORA2A,11.901781,10.84705
401,,11.699281,7.5689926
402,ADORA2B,7.60006,14.1301985
403,ADORA3,11.220973,6.365816
404,ADPGK,11.123873,6.348011
405,,11.8128605,8.327553
406,ADPRH,11.275978,10.594741
407,ADPRHL1,13.62635,3.3800075
408,ADPRM,11.13585,11.316522
409,,4.1801224,13.3044815
410,ADRA1A,12.747426,10.867406
411,ADRA1B,9.637633,11.356876
412,ADRA1D,9.736038,11.261691
413,ADRA2A,4.8831153,14.028263
414,ADRA2B,4.773253,14.120033
415,ADRA2C,10.460117,10.445596
416,ADRB1,11.886132,10.894458
417,ADRB2,7.8215613,11.133968
418,ADRB3,7.888252,11.036631
419,ADRM1,14.15894,1.7395812
420,ADSL,7.827116,11.328302
421,,11.259212,12.381048
422,,12.748827,9.408478
423,ADTRP,2.0586514,12.163216
424,AEBP1,4.4737244,12.317068
425,AEBP2,11.260051,11.312162
426,AEN,12.146429,11.249774
427,AFAP1,13.831667,2.634247
428,,11.686163,11.544329
429,AFAP1L1,11.924343,10.949339
430,AFAP1L2,11.782993,10.62883
431,AFDN,13.1410675,4.2461114
432,,12.490344,9.200614
433,AFF1,11.543942,7.16465
434,AFF3,11.563337,7.543391
435,AFF4,10.410835,10.120629
436,,8.656492,11.569459
437,AFG1L,9.623074,9.535882
438,AFG3L2,9.641746,10.928984
439,AFM,11.078446,9.352961
440,AFMID,9.57526,9.287726
441,AFP,9.739226,9.301449
442,AFTPH,11.247607,11.419854
443,,12.053265,11.445959
444,AGA,4.414953,12.563183
445,AGAP1,11.685597,8.985084
446,,11.573812,9.11364
447,AGAP2,10.657026,10.041209
448,,11.275342,11.04659
449,AGAP3,10.952111,9.850405
450,AGAP4,10.36855,7.990149
451,AGAP5,6.85842,12.732895
452,AGAP6,11.008802,6.9942656
453,AGAP9,9.760207,8.143288
454,,9.65053,10.126437
455,AGBL2,10.25479,9.893071
456,AGBL3,9.8885355,10.081745
457,AGBL4,10.041029,10.113344
458,,11.914511,10.728022
459,,9.682123,9.616883
460,AGBL5,12.751342,8.992657
461,,12.207298,10.684692
462,,13.809649,2.8256547
463,AGER,9.929468,8.916892
464,AGFG1,12.20533,8.497058
465,AGFG2,12.350384,9.814227
466,AGGF1,13.739297,3.1442964
467,AGK,11.229362,7.7069674
468,,11.259887,13.534737
469,AGL,11.172137,7.7546983
470,AGMAT,11.293432,9.237655
471,AGMO,12.035603,7.1488013
472,AGO4,12.00772,7.205853
473,AGPAT1,9.777174,9.406245
474,AGPAT2,10.058166,8.990389
475,AGPAT3,9.945428,8.715804
476,AGPAT4,11.265311,7.2178164
477,AGPAT5,12.02097,7.836639
478,AGPS,11.174778,10.632094
479,AGR2,11.171521,10.602596
480,AGR3,11.193488,10.575977
481,AGRN,11.142549,10.596728
482,AGRP,11.091162,10.5079155
483,AGT,11.112689,10.58939
484,AGTPBP1,11.119048,10.542122
485,AGTR1,11.13679,10.625241
486,AGTRAP,11.318796,10.492799
487,AGXT,11.189006,10.607335
488,AGXT2,10.419736,10.947692
489,AHCTF1,10.556185,10.831624
490,AHCY,10.458168,10.885843
491,AHCYL1,15.769594,13.286942
492,AHCYL2,10.39229,7.793604
493,AHDC1,15.763132,13.294095
494,AHI1,15.761158,13.25397
495,,10.423489,9.540237
496,AHR,11.05181,11.311304
497,AHRR,11.800739,11.277254
498,AHSA1,12.586799,10.026201
499,AHSG,7.5750427,14.151934
500,AHSP,12.417241,11.590676
501,AICDA,12.225935,11.1917
502,AIDA,12.024849,11.249923
503,AIF1,11.992663,11.314071
504,AIF1L,11.985865,11.258127
505,AIFM2,10.669636,12.9451275
506,AIFM3,12.449343,11.486656
507,AIG1,12.416325,11.169842
508,AIM2,11.783187,11.500361
509,AIMP1,11.587221,11.548077
510,AIMP2,11.792853,11.15601
511,AIP,11.370813,11.599922
512,AIPL1,11.386731,11.519273
513,AIRE,11.904878,11.479857
514,,11.787908,11.385797
515,AJAP1,11.774125,11.329924
516,AJM1,12.09537,11.302215
517,AJUBA,11.606384,11.275644
518,AK1,11.904207,11.396401
519,AK2,11.650618,11.486419
520,AK3,11.553576,11.32033
521,AK4,11.592076,11.582569
522,,11.010804,11.166478
523,AK5,3.6671495,12.797686
524,AK6,3.7840497,12.807605
525,AK7,10.591817,12.631584
526,AK8,4.156412,12.510569
527,AK9,5.0066447,12.59527
528,AKAIN1,10.990865,10.977955
529,AKAP1,10.086371,11.760117
530,,3.9020865,13.222222
531,AKAP10,11.121316,10.245862
532,AKAP11,4.2246404,13.567665
533,AKAP12,4.096263,13.368854
534,,4.1602407,13.3609705
535,AKAP3,8.495205,14.697926
536,AKAP5,7.602863,11.310769
537,AKAP7,7.9648,11.34096
538,AKAP8,10.48952,10.709688
539,AKAP8L,10.799927,10.448622
540,AKIP1,10.8067665,10.237857
541,AKIRIN1,9.8596115,11.0975485
542,AKIRIN2,10.414377,7.875649
543,AKNA,10.011557,10.988437
544,AKNAD1,9.7869,11.095263
545,AKR1A1,11.973217,10.012779
546,AKR1B1,11.885634,11.210331
547,AKR1B10,12.428687,11.770778
548,AKR1B15,12.486889,11.827801
549,AKR1C1,12.368207,11.83758
550,AKR1C2,12.363875,11.922582
551,AKR1C3,12.688395,11.56494
552,AKR1C4,4.7361617,12.437643
553,,12.43183,11.854627
554,AKR1D1,10.867163,12.537889
555,AKR1E2,10.970101,12.466026
556,AKR7A2,12.360624,7.948019
557,AKR7A3,13.30287,4.108182
558,AKR7L,11.567907,8.046116
559,AKT1,10.928867,12.581958
560,AKT1S1,10.991799,12.520739
561,AKT2,13.649628,3.2812023
562,AKT3,13.028036,11.295429
563,,9.331684,5.154435
564,AKTIP,9.303597,5.077938
565,ALAD,9.399167,5.281819
566,ALAS1,12.431829,6.6637483
567,ALB,10.209515,10.904903
568,ALCAM,7.5109024,11.0798435
569,ALDH16A1,8.833143,12.5534315
570,ALDH18A1,11.501809,7.3006196
571,ALDH1A1,10.891299,10.156712
572,ALDH1A2,11.691153,11.225462
573,,11.091517,11.553844
574,ALDH1A3,10.790674,7.255442
575,,11.448709,6.999767
576,ALDH1B1,4.0886903,13.127546
577,ALDH1L1,10.171451,12.668166
578,,9.200916,13.51544
579,,9.752892,16.734156
580,ALDH1L2,9.754453,16.75985
581,ALDH2,9.787882,16.745344
582,ALDH3A1,10.4583235,10.098489
583,ALDH3A2,8.552342,13.63679
584,ALDH3B1,10.692198,9.944406
585,ALDH3B2,13.01854,7.802642
586,ALDH4A1,13.295844,7.63406
587,ALDH5A1,12.650765,11.170245
588,ALDH6A1,12.662799,11.192485
589,ALDH7A1,12.616214,11.268717
590,ALDH8A1,11.965649,7.862099
591,ALDH9A1,11.219683,11.466088
592,ALDOA,7.443623,11.137028
593,ALDOB,11.555695,13.847123
594,ALDOC,11.5681,13.863438
595,ALG1,11.560334,13.849586
596,ALG10,11.546225,13.832013
597,ALG10B,11.539983,13.818637
598,ALG11,11.57243,10.81942
599,ALG12,10.584617,11.263894
600,ALG14,13.918957,2.2472105
601,,10.221258,9.610452
602,ALG1L2,7.8120656,12.11036
603,,9.849453,9.260524
604,ALG2,11.248055,8.291497
605,ALG3,10.102434,8.961621
606,ALG5,13.177569,10.933253
607,ALG6,12.955765,10.036622
608,ALG8,13.228165,10.29406
609,ALG9,12.777028,10.307385
610,,8.043816,11.74396
611,ALK,11.138376,11.853988
612,ALKAL1,11.87207,10.020971
613,ALKAL2,9.423026,12.242398
614,ALKBH1,9.384194,12.197389
615,ALKBH2,9.306937,12.15364
616,ALKBH3,9.4577265,12.282479
617,,9.387732,12.22521
618,ALKBH4,9.410958,12.232302
619,ALKBH5,9.559835,11.954816
620,ALKBH6,9.501883,12.230053
621,ALKBH7,9.441764,12.145251
622,ALKBH8,9.408029,12.229414
623,ALLC,12.609112,7.828719
624,,10.521519,7.855962
625,ALOX12,13.897348,2.0535123
626,,13.673105,10.092165
627,ALOX12B,7.674925,6.2725244
628,ALOX15,7.6961417,6.2581844
629,ALOX15B,12.361379,10.754727
630,ALOX5,12.89453,9.949092
631,ALOX5AP,7.688489,6.276366
632,ALOXE3,3.7340446,13.267547
633,ALPG,13.848319,2.4263334
634,ALPI,13.861853,2.3204842
635,ALPK1,12.633651,9.366862
636,ALPK2,7.6401205,6.288324
637,ALPK3,10.612231,11.203628
638,ALPL,12.351306,9.090906
639,ALPP,7.685317,6.267387
640,ALS2,11.498865,9.726801
641,ALS2CL,7.6681967,6.3133397
642,ALX1,7.7103257,6.2851553
643,ALX3,7.7749586,6.3675733
644,ALX4,13.514705,3.7465513
645,ALYREF,13.370612,3.9694963
646,AMACR,11.958463,9.606721
647,AMBN,11.597582,10.855267
648,AMBP,11.719045,9.71009
649,AMBRA1,11.773753,11.045821
650,AMD1,7.6530356,6.2756925
651,AMDHD1,13.840384,2.5170357
652,AMDHD2,8.000994,6.113875
653,AMER2,8.0142,6.104851
654,AMER3,7.6504703,6.2934074
655,AMFR,7.9594073,6.1161838
656,AMH,8.382051,10.758565
657,AMHR2,7.639394,6.3484116
658,AMIGO1,8.048615,6.202224
659,AMIGO2,13.53151,3.7499151
660,AMIGO3,7.6776943,6.2727566
661,AMMECR1L,7.67541,6.272554
662,AMN,7.714854,6.274252
663,AMN1,7.951946,6.104496
664,AMOTL1,7.9558797,6.105615
665,AMOTL2,7.8032265,6.1868205
666,AMPD1,13.463335,3.8175852
667,AMPD2,10.589263,11.505958
668,AMPD3,10.938491,7.8016315
669,AMPH,10.629749,7.2115808
670,AMT,11.043358,7.441292
671,AMTN,10.974829,7.3891983
672,AMY1A,7.937876,6.195721
673,AMY1B,13.444869,3.831239
674,AMY1C,7.9434648,6.098333
675,AMY2A,13.458842,3.8262584
676,AMY2B,7.6759276,6.284445
677,AMZ1,7.6145415,6.2748957
678,AMZ2,10.865995,6.928855
679,ANAPC1,10.08496,9.012257
680,ANAPC10,7.71227,6.246965
681,ANAPC11,7.6686153,6.28096
682,ANAPC13,10.92408,9.373159
683,ANAPC15,9.252807,10.725731
684,ANAPC16,7.67692,6.2964897
685,,10.911626,13.295454
686,ANAPC2,7.669866,6.27758
687,ANAPC4,7.6481423,6.2871623
688,ANAPC5,7.761267,6.42441
689,ANAPC7,7.655992,6.2744527
690,ANG,7.767162,6.2189183
691,ANGEL1,7.766912,6.437014
692,ANGEL2,7.663816,6.2867713
693,ANGPT1,7.986037,6.083913
694,ANGPT2,10.398027,7.3782244
695,ANGPT4,7.608019,6.257822
696,ANGPTL1,7.7393775,6.396902
697,ANGPTL2,7.734975,6.236223
698,ANGPTL3,9.953742,12.102761
699,ANGPTL4,11.606504,8.020084
700,ANGPTL5,11.571649,8.106302
701,ANGPTL6,11.983965,8.179172
702,ANGPTL7,10.844203,7.6037726
703,ANGPTL8,7.804989,6.3346105
704,ANHX,12.114604,8.607701
705,ANK1,12.295494,7.7856603
706,,11.943194,8.028099
707,,3.992989,14.011748
708,ANKAR,4.0760856,13.75432
709,ANKDD1A,3.9528275,13.95408
710,ANKDD1B,4.0299497,13.947234
711,ANKEF1,3.9179833,13.966438
712,ANKFN1,4.0093064,13.859032
713,ANKFY1,3.9884372,13.970545
714,ANKH,3.9286046,13.949663
715,,12.547322,9.276862
716,ANKHD1,3.9331987,13.940539
717,,11.280237,8.360081
718,ANKHD1-EIF4EBP3,10.142404,16.25242
719,ANKIB1,10.107132,16.356318
720,ANKK1,11.352496,8.385162
721,ANKLE1,12.457556,12.04249
722,ANKLE2,9.797801,11.166419
723,ANKMY1,10.622616,12.098631
724,ANKMY2,10.552567,11.990586
725,ANKRA2,10.629502,12.228628
726,ANKRD1,14.04015,9.899169
727,ANKRD10,13.985551,9.90591
728,,10.494055,6.6687512
729,ANKRD11,13.921118,9.90838
730,ANKRD12,14.030213,9.898251
731,ANKRD13A,9.399305,8.0074415
732,ANKRD13B,14.033002,9.908693
733,ANKRD13C,14.006396,9.90703
734,ANKRD13D,14.021668,9.909158
735,ANKRD16,13.956121,9.978088
736,ANKRD17,10.312635,6.6594706
737,,14.010753,9.914463
738,ANKRD18A,14.012509,9.914772
739,ANKRD18B,13.876167,9.926356
740,ANKRD2,11.651358,11.75469
741,ANKRD20A1,11.008876,12.857085
742,ANKRD22,10.980641,12.828468
743,ANKRD23,11.045209,12.880505
744,ANKRD24,12.183913,10.412334
745,ANKRD26,12.910066,11.039
746,ANKRD27,11.740956,8.373756
747,ANKRD28,13.258552,10.351944
748,ANKRD29,13.139251,10.090741
749,ANKRD30A,13.338256,10.798789
750,ANKRD30B,11.593006,10.966952
751,ANKRD30BL,9.424667,9.754545
752,ANKRD31,9.565003,9.533358
753,ANKRD33,13.37966,10.397849
754,ANKRD33B,13.361347,10.33831
755,,13.325578,10.312252
756,ANKRD34A,11.640114,11.039754
757,ANKRD34B,9.407083,9.928265
758,ANKRD34C,12.9739685,9.255054
759,ANKRD35,13.047421,9.405442
760,ANKRD36,12.93538,9.194825
761,ANKRD36B,11.606495,10.8338
762,ANKRD36C,11.441175,11.092881
763,ANKRD37,9.282561,9.900588
764,ANKRD39,9.517482,9.943928
765,ANKRD40,12.900461,10.690826
766,ANKRD40CL,13.220804,9.994883
767,ANKRD42,10.938622,10.759417
768,,9.407959,9.869955
769,ANKRD44,10.327438,12.884176
770,,11.74481,10.3457575
771,,9.475133,10.9694395
772,,12.979723,11.170799
773,ANKRD45,6.8998723,8.623093
774,ANKRD46,11.367553,10.117863
775,ANKRD49,11.518567,10.177953
776,ANKRD50,11.418514,11.06188
777,ANKRD52,11.821783,11.124657
