,gene_symbol,UMAP 0,UMAP 1
70,ABL2,0.7703398,2.5703964
71,ABLIM1,8.032874,-0.68352556
72,ABLIM2,6.0901275,-1.9898598
73,ABLIM3,8.305884,1.2728499
74,ABR,8.791501,3.7920341
75,ABRACL,3.5579014,3.090978
76,ABRAXAS1,1.0686041,1.005777
77,ABRAXAS2,2.9389083,1.2510192
78,ABT1,4.9119735,-1.2024728
79,ABTB1,6.3172174,1.9935704
80,ABTB2,1.4063228,3.060773
81,ABTB3,1.0731678,2.351039
82,ACAA1,5.6899943,-0.39786837
83,ACAA2,7.0586324,-2.9885721
84,ACACA,7.852676,3.3368595
85,ACAD9,6.8312454,-2.679109
86,ACADM,6.877757,-2.2227511
87,ACADS,6.559283,-2.1773229
88,ACADSB,6.795412,-2.4643958
89,ACADVL,5.8848176,-2.3217294
90,ACAP1,4.1125374,-0.41633552
91,ACAP2,4.3112974,0.5078428
92,ACAP3,3.2815995,1.7816747
93,ACAT1,7.222517,-3.5645506
94,ACAT2,4.997286,3.0623333
95,ACBD3,3.9035985,-0.6434989
96,ACBD4,2.8822045,2.895213
97,ACBD5,4.794065,-1.1493822
98,ACBD6,3.9242508,3.7058432
99,ACBD7,6.1443114,0.06976209
100,ACCS,4.318141,0.051037453
101,ACCSL,6.863734,2.4869714
102,ACD,1.2284213,1.6102912
103,ACE,5.2027726,-0.68402606
104,ACHE,5.8710527,-0.62943923
105,ACIN1,2.9058015,4.343372
106,ACKR2,2.8000553,1.9360487
107,ACKR3,7.711461,2.0809069
108,ACKR4,6.7129073,-1.2478567
109,ACLY,6.0941277,3.1572762
110,ACMSD,6.0960016,2.0466266
111,ACO1,6.4079604,2.0985754
112,ACO2,7.1955185,-3.5189025
113,ACOD1,5.8953843,-2.226625
114,ACOT11,6.207532,2.0599287
115,ACOT12,7.874656,-0.49061888
116,ACOT13,3.2609437,1.190791
117,ACOT7,6.363928,1.9540402
118,ACOT8,6.7780657,-1.4543248
119,ACOT9,6.0098076,3.439305
120,ACOX1,3.4849663,0.77554715
121,ACOX2,5.984347,-0.19340694
122,ACOX3,4.9427075,-1.3333333
123,ACOXL,6.4464374,2.4851642
124,ACP1,4.1108375,3.5915604
125,ACP5,8.36148,3.1960843
126,ACRBP,4.320876,2.4472342
127,ACSBG1,4.8790555,-0.85378325
128,ACSBG2,6.0964746,2.5127318
129,ACSF2,3.0427878,2.1629238
130,ACSF3,4.009779,1.2654922
131,ACSL1,6.0881705,-1.5489017
132,ACSL3,0.15580533,-1.1164927
133,ACSL4,4.499777,0.46409193
134,ACSL5,5.9501286,-2.5129297
135,ACSM5,4.4184413,-0.4187403
136,ACSS3,6.832304,-1.9393917
137,ACTA2,9.217258,1.6184697
138,ACTL6A,3.2038436,4.049162
139,ACTL6B,-0.19509988,-0.9625594
140,ACTL8,6.7617016,1.8510369
141,ACTN1,9.077436,1.5232468
142,ACTR10,3.653908,0.97543913
143,ACTR2,6.6459513,1.7987673
144,ACTR6,6.535308,2.2639325
145,ACTR8,2.351079,1.2612716
146,ACTRT3,2.8065205,3.111552
147,ACVR1,1.2116841,-0.58141756
148,ACVR1B,6.773071,1.721565
149,ACVR2A,7.1457653,0.8642386
150,ACYP1,5.7370043,2.6941922
151,ACYP2,0.5056247,3.6018012
152,ADA,7.4201417,4.3836207
153,ADAL,3.0619047,3.14615
154,ADAM10,6.3158264,2.5385783
155,ADAM12,6.791935,3.874358
156,ADAM15,2.953151,0.7995908
157,ADAM17,5.6411276,-0.37259018
158,ADAM19,4.242321,-1.3188806
159,ADAM22,5.0394516,1.7866372
160,ADAM28,5.225036,2.8019168
161,ADAM32,4.931768,-1.0653781
162,ADAM33,7.1447754,2.7544425
163,ADAM9,6.144697,1.1379803
164,ADAMTS1,3.2258422,0.1656204
165,ADAMTS12,0.023236055,-1.0549687
166,ADAMTS13,5.0205083,-1.1384084
167,ADAMTS15,6.349071,1.0632399
168,ADAMTS16,8.29679,0.94138134
169,ADAMTS17,0.03273336,3.868751
170,ADAMTS18,6.2285786,5.521838
171,ADAMTS19,5.544165,-0.2244846
172,ADAMTS2,7.927296,1.7962428
173,ADAMTS3,5.359762,0.04143345
174,ADAMTS4,-0.56787425,1.6949878
175,ADAMTS5,1.9282463,4.0854864
176,ADAMTS7,4.7012014,0.46020386
177,ADAMTS9,8.32367,-0.7357484
178,ADAMTSL1,5.3852577,-0.50909245
179,ADAMTSL2,5.348677,0.46434277
180,ADAMTSL3,4.464554,-1.2843626
181,ADAMTSL4,8.162316,3.6571934
182,ADAMTSL5,6.0476437,0.8307679
183,ADAP1,6.271418,2.2563932
184,ADAR,-0.27825242,3.5270414
185,ADARB1,2.9098065,1.6828346
186,ADAT1,1.0685207,2.025101
187,ADAT2,4.4364758,1.3576251
188,ADAT3,1.0558658,3.971765
189,ADCK1,1.2126818,1.758277
190,ADCK2,6.78588,1.3400612
191,ADCK5,7.696022,2.713388
192,ADCY1,5.7949257,-1.1499512
193,ADCY5,5.3255844,-1.073814
194,ADCY6,3.9388223,-0.17300496
195,ADCY7,5.36546,0.7906671
196,ADCY9,8.605826,3.2005649
197,ADCYAP1R1,5.6243486,-0.00024603508
198,ADD1,7.7717648,2.5033278
199,ADD2,4.3004646,4.281265
200,ADD3,6.2325344,3.9303358
201,ADGB,2.0954201,2.0459845
202,ADGRA2,7.725292,1.6084934
203,ADGRB2,6.675416,3.3576005
204,ADGRD1,4.9765,3.4363341
205,ADGRE2,8.554783,3.25678
206,ADGRE5,6.3034673,2.0927513
207,ADGRF3,3.7832417,-0.22804478
208,ADGRF4,6.616768,-2.248535
209,ADGRG2,6.479151,2.0267382
210,ADGRG5,2.6983569,5.009792
211,ADGRG7,6.1672688,3.8455706
212,ADGRL2,8.334786,1.7138199
213,ADGRV1,5.657404,-0.100643106
214,ADH4,3.1792264,3.3005097
215,ADH7,7.695755,3.1072772
216,ADI1,4.1363034,1.2135638
217,ADIRF,5.867722,0.8225061
218,ADK,4.7702913,3.7421746
219,ADNP,-0.16033977,4.2964506
220,ADNP2,7.0811253,-1.8151078
221,ADORA1,8.576835,0.7168595
222,ADORA2B,8.266659,3.1507077
223,ADPGK,5.039312,0.21038349
224,ADPRH,1.767531,5.85488
225,ADPRHL1,6.9853034,3.7652617
226,ADPRM,0.2477997,2.2471886
227,ADPRS,0.7905771,3.0675602
228,ADRA1A,6.06331,0.9581757
229,ADRA1B,8.398549,0.86289173
230,ADRA2B,6.37819,1.6571771
231,ADRB2,7.9635963,3.6709669
232,ADRM1,5.630429,4.1579866
233,ADSL,7.3121524,3.9167728
234,ADSS2,6.074055,2.4255512
235,ADTRP,0.4517603,-0.99721384
236,AEBP1,3.8359592,1.0768135
237,AEBP2,1.6977773,0.8486901
238,AEN,0.8727364,2.1883445
239,AFAP1,8.242912,2.3239868
240,AFAP1L2,6.8823295,3.4585214
241,AFDN,8.819524,1.8987747
242,AFF1,6.0082617,-2.0123029
243,AFF3,3.2305062,4.3413754
244,AFF4,0.8517755,3.8352644
245,AFG3L2,6.31114,-2.3905754
246,AFM,7.7824435,2.114559
247,AFMID,6.8108306,-2.6032465
248,AFP,4.151604,-0.15321282
249,AFTPH,5.9488335,2.1689823
250,AGAP2,3.7441697,3.120978
251,AGBL3,5.5524077,2.289167
252,AGBL5,6.567562,3.4771519
253,AGER,0.6579495,-0.76959366
254,AGFG1,6.1788206,0.7254313
255,AGFG2,6.0489807,2.4016173
256,AGK,6.9915657,-2.8236227
257,AGL,1.8156862,1.6002833
258,AGMO,4.395985,-0.37977797
259,AGO3,2.600352,2.829945
260,AGPAT1,6.5669403,-1.4428203
261,AGPAT4,4.9838295,0.38713416
262,AGPAT5,6.7144876,-2.5891688
263,AGPS,6.326227,0.19448058
264,AGR2,8.462712,-0.34773427
265,AGR3,6.7414,1.4317528
266,AGRN,6.850373,1.5971148
267,AGTPBP1,1.4305556,-0.5209299
268,AGTR1,5.520771,0.5799219
269,AGTRAP,4.503729,0.7387006
270,AGXT,6.282873,2.742794
271,AHCTF1,1.7396616,5.965124
272,AHCY,6.38485,3.6666496
273,AHCYL1,7.9911494,3.9132571
274,AHCYL2,4.107985,2.7675397
275,AHDC1,1.3203052,1.8547006
276,AHI1,4.3429217,1.1083429
277,AHNAK,7.9187856,4.3395753
278,AHNAK2,7.6786227,2.5161126
279,AHR,8.496459,-0.5295955
280,AHRR,0.086189896,2.4451368
281,AHSA1,6.751846,4.4101963
282,AHSG,5.780384,0.2268882
283,AIDA,6.170007,5.763076
284,AIF1,7.28633,1.2869563
285,AIFM1,5.1366606,-0.25564197
286,AIFM2,6.049123,0.59529245
287,AIFM3,5.876579,-1.6143655
288,AIG1,4.859916,-0.48028573
289,AIM2,6.6206894,-1.9239317
290,AIMP1,8.139497,3.2267563
291,AIMP2,8.598274,3.2676904
292,AIP,6.5376124,2.1936831
293,AIPL1,1.9648125,2.2048092
294,AJM1,4.045795,-0.5959429
295,AJUBA,3.9972525,1.0180572
296,AK1,6.3481417,3.1222997
297,AK2,7.2344284,-3.3948612
298,AK3,7.0445347,-2.4629757
299,AK5,6.5136957,1.383166
300,AK6,3.98341,4.1115727
301,AK9,-0.2567882,4.1325564
302,AKAP1,7.0005174,-3.1856604
303,AKAP10,7.9682345,3.8771954
304,AKAP11,7.0029387,3.8962352
305,AKAP12,8.125922,2.537974
306,AKAP13,6.8630514,1.376151
307,AKAP17A,1.634007,1.5221957
308,AKAP5,2.878973,2.476282
309,AKAP7,3.4814777,0.6562106
310,AKAP8,-0.12246504,4.1766596
311,AKAP8L,-1.3085549,3.6212335
312,AKAP9,5.15532,0.5771452
313,AKIP1,1.757165,2.255265
314,AKIRIN1,1.9731061,4.7458916
315,AKIRIN2,0.13566716,2.3199475
316,AKNA,1.5589612,3.1394076
317,AKNAD1,7.114554,3.4780242
318,AKR1A1,5.0794272,2.8104732
319,AKR1B1,4.4461,3.4694693
320,AKR1C1,7.833274,3.4917085
321,AKR1D1,2.0842047,2.1047707
322,AKR1E2,2.7578633,3.4894485
323,AKR7A2,5.499499,2.4314575
324,AKT1,5.8708215,5.593367
325,AKT1S1,6.8281026,2.0186782
326,AKT2,5.590898,3.5687935
327,AKT3,6.028142,1.2196798
328,ALAD,6.3858013,1.6824473
329,ALAS1,6.2074366,-2.2225864
330,ALB,6.8676376,-0.17952308
331,ALCAM,5.8241024,1.5249746
332,ALDH18A1,7.1059966,-2.8552783
333,ALDH1A1,7.8616996,4.5161757
334,ALDH1A3,1.5079926,2.319757
335,ALDH1B1,7.2393284,-2.3144996
336,ALDH1L1,7.637448,3.2927468
337,ALDH1L2,6.220226,-2.641603
338,ALDH3A1,7.29629,3.7755334
339,ALDH3A2,6.7312207,2.2956862
340,ALDH4A1,6.9002047,1.4755075
341,ALDH5A1,7.040781,-2.7513304
342,ALDH6A1,7.010496,-2.6135375
343,ALDH7A1,6.258241,-0.6260523
344,ALDH8A1,1.099403,1.8406736
345,ALDH9A1,6.261467,2.083624
346,ALDOA,7.838727,3.6895378
347,ALDOC,2.2721744,2.5474343
348,ALG12,7.977903,3.0570412
349,ALG13,6.9184036,1.9190688
350,ALG14,1.0260922,0.9291165
351,ALG2,5.359856,2.7404642
352,ALG5,7.861635,2.6967285
353,ALG6,8.015147,-0.29432756
354,ALG8,2.5014288,4.0401845
355,ALK,5.0641494,-0.27619117
356,ALKBH1,3.1497931,1.1024086
357,ALKBH2,1.064173,3.0269232
358,ALKBH3,5.762389,-1.9463543
359,ALKBH5,2.7904341,3.3698964
360,ALKBH6,2.1652424,1.3608425
361,ALKBH7,3.4474173,-0.15782188
362,ALKBH8,1.7146977,2.7267478
363,ALMS1,4.4900074,2.8105574
364,ALOX12,6.0370936,2.0682225
365,ALOX12B,6.7325277,1.6606714
366,ALOX15B,5.1543345,2.2783482
367,ALOX5,1.3157938,1.1589656
368,ALOXE3,6.3099456,0.9823704
369,ALPK1,6.1187973,5.3545084
370,ALPK2,6.7307816,1.7295904
371,ALPK3,-1.2755548,4.202354
372,ALPL,6.611828,2.1379566
373,ALS2,6.2288465,0.5100781
374,ALX1,1.5477577,3.9006996
375,ALX3,-0.27718234,-1.0167041
376,ALX4,2.7865543,3.0098717
377,ALYREF,-0.6536399,3.12527
378,AMACR,7.914328,2.4315112
379,AMBN,0.83017546,3.767327
380,AMBP,5.248734,-0.107801326
381,AMBRA1,5.072918,-1.3055152
382,AMD1,2.6591249,1.8401251
383,AMDHD1,6.560525,1.8009472
384,AMDHD2,1.4886184,-0.48855865
385,AMER1,4.7545996,0.110787444
386,AMER2,7.207836,2.2642639
387,AMER3,2.7070005,0.977782
388,AMFR,8.154507,-0.25778446
389,AMH,5.403023,-0.087291025
390,AMHR2,5.7108445,0.4905895
391,AMIGO1,8.138579,0.98349833
392,AMIGO2,5.241453,2.1077924
393,AMMECR1,2.5039067,2.0827763
394,AMMECR1L,2.9233005,1.5235898
395,AMN1,5.260811,-0.2448696
396,AMOT,2.8494425,2.0736275
397,AMOTL1,6.6034775,1.4683484
398,AMOTL2,8.055697,1.1564734
399,AMPD2,8.054982,3.2185478
400,AMPD3,1.9265126,5.525448
401,AMPH,7.7251654,3.356432
402,AMT,6.359781,-2.0637956
403,AMZ2,2.481472,1.5986284
404,ANAPC1,6.340316,2.154192
405,ANAPC10,0.3026388,2.8488379
406,ANAPC11,0.25791198,3.4806647
407,ANAPC13,4.8473525,-0.9318563
408,ANAPC15,1.9121207,2.4839454
409,ANAPC16,7.033755,2.568851
410,ANAPC2,-0.34577444,4.2410903
411,ANAPC5,3.2336128,2.9283516
412,ANAPC7,4.5252914,3.9249113
413,ANG,1.3759748,-0.5224924
414,ANGEL1,1.9079677,2.2930315
415,ANGEL2,1.8813117,2.3030157
416,ANGPTL2,5.99224,0.04564135
417,ANGPTL4,1.0482895,3.3010745
418,ANGPTL8,3.5654802,0.511142
419,ANK2,8.738093,1.3741536
420,ANK3,9.016293,1.6369557
421,ANKAR,3.7330198,2.506997
422,ANKDD1A,1.7315071,1.4270515
423,ANKEF1,7.434195,3.8846488
424,ANKFN1,1.1646323,3.8953311
425,ANKFY1,5.1770887,-0.6830568
426,ANKH,8.58717,3.427834
427,ANKIB1,6.821373,3.0271802
428,ANKLE1,6.2332134,2.375588
429,ANKLE2,6.7591133,2.9266124
430,ANKMY1,3.0046792,2.9216197
431,ANKMY2,6.9828196,3.9658432
432,ANKRA2,8.835674,1.7234513
433,ANKRD1,0.3190973,-0.42403528
434,ANKRD10,0.42924783,3.981561
435,ANKRD11,2.9712737,3.268913
436,ANKRD12,2.297803,4.1792307
437,ANKRD13A,6.5088882,3.9608312
438,ANKRD13B,6.8896513,0.6091591
439,ANKRD13D,0.8484427,3.306684
440,ANKRD16,6.2843223,-1.1806054
441,ANKRD17,-0.79921556,2.5811455
442,ANKRD2,4.7670736,-0.3969563
443,ANKRD20A1,2.343077,3.4448156
444,ANKRD22,2.1218727,1.2978404
445,ANKRD23,3.1158915,3.626397
446,ANKRD24,6.310036,5.372229
447,ANKRD26,4.880446,0.6184831
448,ANKRD27,6.376855,0.43512815
449,ANKRD29,-0.5438882,3.7175634
450,ANKRD30B,3.2921567,0.6335374
451,ANKRD30BL,6.231463,1.431873
452,ANKRD31,2.3885176,1.7645291
453,ANKRD33B,7.2809753,-3.6097875
454,ANKRD34A,6.550077,1.4234798
455,ANKRD34B,5.920474,-1.9395971
456,ANKRD34C,6.5378466,-2.7925005
457,ANKRD35,4.362898,3.144437
458,ANKRD37,3.6241329,1.3780662
459,ANKRD39,1.7896893,2.6314223
460,ANKRD40,4.5124025,0.98991245
461,ANKRD42,3.2374275,2.8523672
462,ANKRD44,6.1661253,-2.4540954
463,ANKRD45,7.5413413,2.489642
464,ANKRD46,6.6888785,-1.2352664
465,ANKRD49,0.851439,3.613164
466,ANKRD50,5.9963593,2.8468432
467,ANKRD52,6.1071453,-2.1502173
468,ANKRD54,6.104279,5.8184114
469,ANKRD55,-0.5540537,1.7015587
470,ANKRD6,4.6297545,-0.7572073
471,ANKRD61,2.24903,2.0907116
472,ANKRD62,1.8875179,3.9921148
473,ANKRD63,6.649623,-2.2216656
474,ANKRD65,2.51868,1.3049198
475,ANKRD7,1.2154937,1.9420719
476,ANKS1A,3.9914227,4.3266845
477,ANKS1B,3.7153804,3.7159245
478,ANKS3,2.889122,4.0025268
479,ANKS4B,3.7680042,3.1002853
480,ANKS6,2.585779,1.6183594
481,ANKZF1,3.1570106,4.232475
482,ANLN,-0.006248012,3.82987
483,ANO1,8.917893,1.7627059
484,ANO10,8.451126,0.8748919
485,ANO2,6.9459605,4.100231
486,ANO6,7.3511257,1.9886527
487,ANO9,5.273098,-0.34043136
488,ANP32B,1.2955877,1.2236001
489,ANPEP,2.7354288,0.37520313
490,ANTKMT,7.4356575,1.7938159
491,ANTXR1,5.41129,2.322854
492,ANXA1,7.375972,4.1291704
493,ANXA10,5.636872,1.9408131
494,ANXA11,2.980132,3.6778295
495,ANXA13,5.516117,2.120363
496,ANXA2,5.065625,-0.13294609
497,ANXA2R,3.864963,2.556935
498,ANXA3,7.0831833,2.4153788
499,ANXA4,7.9022174,3.7106807
500,ANXA5,3.0460129,0.98950696
501,ANXA6,7.105224,2.2076087
502,ANXA9,7.4440966,3.1317773
503,AOAH,5.881479,0.51736975
504,AOC3,6.27798,2.256471
505,AOPEP,3.5657048,2.2380793
506,AP1AR,4.503411,0.5752248
507,AP1B1,6.685329,0.44364807
508,AP1G1,5.972566,0.8110165
509,AP1M2,3.7018595,1.0681409
510,AP1S3,4.715025,-0.1297317
511,AP2A1,7.7713523,0.8492743
512,AP2A2,7.397235,0.7975702
513,AP2B1,7.5042906,0.71304053
514,AP2M1,8.24784,1.3190235
515,AP3B1,1.9861635,2.6328237
516,AP3B2,4.193979,1.7264509
517,AP3D1,9.022438,3.9143581
518,AP4B1,6.0255804,0.55097514
519,AP4S1,6.009726,-0.7918375
520,AP5B1,2.1067564,1.117923
521,AP5S1,4.6486487,2.589928
522,AP5Z1,-0.59066,2.9646373
523,APAF1,2.847032,4.1245008
524,APBA1,4.5750747,0.119518995
525,APBA2,5.7960176,1.545064
526,APBA3,5.8991995,2.5289319
527,APBB1,6.8260365,3.2725475
528,APBB1IP,4.7382708,2.62641
529,APBB2,6.8795557,-3.059998
530,APBB3,5.100269,1.4285084
531,APC,8.188096,1.0926163
532,APC2,7.5916853,2.6064901
533,APCDD1L,6.7483153,-2.4540634
534,APEH,6.4369802,1.5483415
535,APEX1,1.3415062,3.6702108
536,APEX2,0.4085732,-0.31486824
537,API5,-0.22661297,3.1841476
538,APIP,2.847985,3.5972779
539,APLF,-0.81016165,3.4695997
540,APLP1,5.974882,3.6367538
541,APLP2,5.166941,0.61128056
542,APMAP,8.65338,1.5086744
543,APOA1,5.313784,-1.1279359
544,APOA4,6.891885,1.9296134
545,APOB,5.764003,-0.16744718
546,APOBEC2,0.32888415,2.7790477
547,APOBEC3C,7.1428537,-0.024900448
548,APOBEC3H,2.744335,2.3935466
549,APOC3,1.721624,2.4234004
550,APOD,7.8926506,2.0869174
551,APOE,4.5675416,-1.4912577
552,APOH,3.6179447,-0.043668974
553,APOL4,4.31459,-1.5438745
554,APOL6,2.3731604,2.7728195
555,APOLD1,3.7797987,3.8754878
556,APOM,4.506327,0.032628376
557,APOO,7.135831,-2.050392
558,APOOL,6.3597193,-2.2130623
559,APP,5.445178,0.90800005
560,APPBP2,2.3748827,1.6249392
561,APPL1,8.45931,1.9807774
562,APPL2,6.0903707,1.5525124
563,APRT,4.10654,3.3238404
564,APTX,-0.2728739,4.098978
565,AQP10,7.0316525,1.5022771
566,AQP11,8.137867,2.5940082
567,AQP3,8.971959,1.5716767
568,AQP4,2.7287285,0.35716355
569,AQP5,6.028875,3.2192123
570,AQR,0.9578664,2.0853715
571,AR,9.37725,4.3689213
572,ARAF,3.7418947,2.203551
573,ARAP1,6.031121,3.066125
574,ARAP2,8.540053,1.7821326
575,ARC,7.980201,3.7554135
576,ARCN1,5.732294,0.8332652
577,AREG,6.396139,-1.7012056
578,ARF1,6.8218064,3.5059268
579,ARF6,4.772437,2.7517743
580,ARFGAP1,6.106086,0.81677604
581,ARFGAP2,6.028303,0.8497971
582,ARFGAP3,5.935981,1.4715781
583,ARFGEF1,4.2819085,0.85244614
584,ARFGEF2,5.293069,0.060128335
585,ARFIP1,4.2819576,1.1034395
586,ARFIP2,4.693913,0.691681
587,ARFRP1,5.077229,-0.034770846
588,ARG2,5.8680086,-1.6570007
589,ARGLU1,0.18389836,3.992994
590,ARHGAP1,5.3823895,0.81947774
591,ARHGAP10,2.1858494,5.216926
592,ARHGAP11A,8.839916,3.437476
593,ARHGAP15,6.917137,2.8180015
594,ARHGAP17,8.196558,3.8951013
595,ARHGAP18,6.360613,4.1092377
596,ARHGAP19,7.8552303,2.7687628
597,ARHGAP20,6.298795,-1.7923131
598,ARHGAP21,8.403271,1.8006341
599,ARHGAP22,5.475518,3.957093
600,ARHGAP23,4.0695987,2.9176311
601,ARHGAP24,6.7257595,1.4987733
602,ARHGAP25,1.5880786,4.7295065
603,ARHGAP26,7.351273,2.3162315
604,ARHGAP27,2.5200908,3.9810207
605,ARHGAP28,4.2985086,3.4072104
606,ARHGAP29,3.1976075,3.971465
607,ARHGAP30,6.292822,0.5464119
608,ARHGAP32,4.254018,1.5065658
609,ARHGAP33,8.930085,2.186074
610,ARHGAP35,2.7250223,0.22912006
611,ARHGAP36,2.1514473,3.1927783
612,ARHGAP39,8.008514,3.6821804
613,ARHGAP4,6.231074,2.4332998
614,ARHGAP40,7.7897425,2.6429856
615,ARHGAP42,3.3490434,3.4923577
616,ARHGAP45,8.478843,1.5657163
617,ARHGAP5,8.253984,-0.2532376
618,ARHGAP6,7.109261,3.8020344
619,ARHGAP9,7.99217,2.9158192
620,ARHGDIA,7.8982606,3.7316093
621,ARHGDIB,5.080964,2.1009421
622,ARHGDIG,7.7384973,3.1286922
623,ARHGEF1,8.037197,3.7874444
624,ARHGEF10,0.3350457,4.544998
625,ARHGEF10L,5.2328815,-0.46530882
626,ARHGEF11,4.3255663,3.2626824
627,ARHGEF12,6.515218,3.5690186
628,ARHGEF15,7.878305,2.0166824
629,ARHGEF17,6.4890084,1.986244
630,ARHGEF18,6.9676695,2.3008654
631,ARHGEF19,1.4809304,1.2078214
632,ARHGEF26,5.18802,4.0543146
633,ARHGEF28,6.1544576,5.788447
634,ARHGEF3,6.4430513,1.9439036
635,ARHGEF33,5.4801397,0.8532177
636,ARHGEF37,6.724731,1.647566
637,ARHGEF38,2.3440397,1.7144403
638,ARHGEF40,6.0337567,3.7811868
639,ARHGEF5,6.000212,3.59528
640,ARHGEF6,8.059905,3.819597
641,ARHGEF9,8.430432,3.2469103
642,ARID1A,-0.07910606,3.7560878
643,ARID1B,0.44040644,3.5140626
644,ARID2,1.3606567,2.1261194
645,ARID3A,0.7858724,3.8904321
646,ARID3B,-0.0088528395,3.8130317
647,ARID4A,2.2844558,3.7501175
648,ARID4B,6.1191907,-1.986643
649,ARID5A,0.6185348,3.3380883
650,ARID5B,6.183723,2.3824704
651,ARIH1,0.116068505,3.5877085
652,ARIH2,1.0078223,2.1336637
653,ARL1,4.589931,-0.4205183
654,ARL11,6.4484973,0.48449048
655,ARL13A,8.130449,2.1841128
656,ARL13B,6.2918262,6.018872
657,ARL14EP,5.29589,2.9362867
658,ARL15,5.731254,1.2270347
659,ARL17A,1.0948259,2.6891375
660,ARL2,2.4739072,3.9255006
661,ARL2BP,2.8312824,3.0652869
662,ARL3,3.1117013,2.2987921
663,ARL4A,3.295352,2.6736174
664,ARL4C,7.0248775,2.4962177
665,ARL4D,5.2583933,-0.38676348
666,ARL6,6.460433,3.5786037
667,ARL6IP4,5.685527,-2.6381063
668,ARL6IP5,7.9979777,-0.28083864
669,ARL6IP6,1.9076253,5.5884905
670,ARL9,7.7302585,2.869422
671,ARMC1,6.6043954,-2.1607203
672,ARMC10,7.001541,-2.9226701
673,ARMC12,3.6834679,2.3186042
674,ARMC2,2.1683679,0.7477503
675,ARMC5,3.484257,2.7086627
676,ARMC6,6.6959896,3.00911
677,ARMC7,6.4128723,0.39395353
678,ARMC8,3.3815823,4.124576
679,ARMCX1,6.052294,-1.4425515
680,ARMCX2,6.927752,-2.9637356
681,ARMCX3,2.3837268,2.686567
682,ARMCX4,2.9065592,1.9775901
683,ARMCX5,3.7773685,3.097278
684,ARMCX6,5.0856156,1.8007418
685,ARMH1,4.343211,-0.4448603
686,ARMH3,5.4213886,-0.37229967
687,ARMH4,7.711582,3.380047
688,ARMT1,2.5584779,3.8384702
689,ARNT,2.1627543,2.8724077
690,ARNT2,2.0953624,1.2596841
691,ARPC1B,8.069654,3.2740302
692,ARPC2,2.2273903,1.579091
693,ARPC3,-0.11774557,4.0130186
694,ARPC5,6.6121297,1.293899
695,ARPP21,1.2704178,-0.4926426
696,ARR3,4.1772413,0.38274255
697,ARRB1,-0.21858884,3.0717852
698,ARRB2,7.431539,1.4310832
699,ARRDC2,1.6714054,1.6258377
700,ARRDC4,8.908394,1.9814597
